Income,Credit_History,Outstanding_Balance,Employment,Repay_Loan
40692.5843,0.13434377,27395.35702,Employed,0
52552.83155,0.019110898,34107.43558,Employed,0
31462.56063,0.726133474,40877.22858,Self-Employed,0
47904.06773,0.189615532,44998.01531,Employed,0
33127.10923,0.280039455,15292.4442,Unemployed,0
60115.03063,0.548131443,21120.50738,Employed,0
30333.22814,0.244977415,24949.56509,Employed,0
44083.30544,0.100343686,30602.94091,Employed,0
39777.88662,0.050795239,45478.56226,Self-Employed,0
42477.35422,0.84677804,23431.25835,Self-Employed,0
50219.92265,0.184103991,38134.75113,Employed,0
26054.17868,0.602306908,16754.75562,Employed,0
55411.37906,0.912980386,24064.45288,Self-Employed,0
40956.66714,0.926258103,36342.24046,Employed,0
22688.59821,0,9107.048481,Self-Employed,0
38648.11132,0.114123428,26681.88984,Employed,0
19292.41374,0.163598314,19510.44993,Employed,0
34299.09143,0.884618725,28418.45634,Employed,0
36055.85823,0.05824397,31207.26086,Employed,0
52255.16577,0.010168261,27143.42441,Employed,0
23245.61367,0.400332452,5983.608357,Unemployed,0
31891.06355,0.170340953,21733.51332,Employed,0
30660.02054,0.275505295,51218.71168,Employed,0
22430.91045,0.712173658,13037.16176,Self-Employed,0
63875.72152,0.176624454,32277.95319,Employed,0
67393.86469,0.058759078,28422.48463,Employed,0
20300.59705,0.119759012,29824.89493,Employed,0
70888.84321,0.173309367,35587.41007,Employed,0
39948.38372,0.271481541,33888.63469,Self-Employed,0
32338.56447,0.432347936,19295.06129,Unemployed,0
55433.1722,0.783922394,32301.59224,Unemployed,0
47177.03463,0.520408803,41071.23613,Employed,0
46782.64272,0.364686569,21251.34664,Unemployed,0
39328.85578,0.073363813,25909.33844,Employed,0
57594.72344,0.503920846,41809.85141,Employed,0
49817.90432,0.599123805,37835.755,Employed,0
19444.4029,0.115975555,29998.17867,Self-Employed,0
52759.61967,0.65893795,21211.39393,Employed,0
33270.69903,0.863839927,28186.01906,Employed,0
25084.35666,0.134185688,26798.44954,Self-Employed,0
23280.93463,0.47522048,6378.129603,Employed,0
20671.29669,0.363136474,32884.45306,Employed,0
40549.7017,0.271530577,43462.72182,Employed,0
20069.99589,0.124913499,29834.94237,Employed,0
35196.83395,0.392293975,31928.30111,Employed,0
37161.45498,0.381918169,31974.026,Employed,0
27561.86726,0.246904926,13333.29373,Employed,0
49014.96344,0.549620301,24289.22695,Employed,0
62546.97063,0.232939195,23353.00014,Employed,0
52881.06721,0.301673814,21785.91018,Employed,0
31119.78405,0.093286543,33139.40016,Employed,0
29479.06216,0.275324009,50522.22028,Employed,0
45267.13005,0.606702536,29565.85664,Employed,0
60980.54302,0.526971613,38532.21311,Unemployed,0
58082.62124,0.565975957,26931.7094,Employed,0
31561.40092,0.301704644,34694.66792,Employed,0
62183.17079,0.360963665,41588.73406,Employed,0
63812.62925,0.163185374,29837.97628,Employed,0
46036.42744,0.19015339,26795.79595,Employed,0
43641.34439,0.938023305,33136.03811,Unemployed,0
48365.80204,0.219661044,43312.31719,Employed,0
32750.4792,0.422733314,19536.49339,Unemployed,0
42341.56678,0.019852418,36572.46116,Employed,0
57046.42605,0.467259362,25931.32374,Self-Employed,0
38672.93433,0.70581686,34630.88556,Employed,0
33290.08566,0.888132402,29959.89186,Employed,0
55587.47027,0.307844806,37759.61741,Employed,0
27147.17274,0.247095178,27878.64228,Self-Employed,0
28080.93666,1.028036778,24347.4873,Employed,0
55640.77021,0.344234351,34406.84904,Employed,0
58395.86542,0.71341511,28447.10223,Employed,0
49405.94969,0.40128557,26831.25518,Unemployed,0
37655.45312,0.988089021,33820.9174,Employed,0
50620.09328,0.302323281,21798.34349,Employed,0
27219.51971,0.105047588,29973.55789,Unemployed,0
53587.192,0.569832644,42618.53505,Employed,0
39712.06724,0.26319957,41936.50047,Employed,0
22228.86255,0.861513667,26403.15969,Employed,0
25140.11697,0.663674333,32737.62774,Employed,0
51115.97209,0.04959738,46166.05636,Employed,0
41095.32204,0.048489565,41800.01013,Self-Employed,0
39594.67525,0.019933549,32435.84873,Employed,0
53749.09946,0.692069793,28842.97246,Employed,0
27062.98006,1.019930526,23248.89077,Employed,0
52826.32462,0.052374247,46287.31686,Employed,0
36495.92188,0.350994757,24246.05548,Self-Employed,0
39903.00804,0.019739134,36657.01343,Employed,0
49311.25736,0.25954652,22102.43078,Employed,0
