ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
157,24,Male,Single,2315.876337,12/25/2022,18784.8,597.135,Master's Degree,Gujarat,Doctor,policy5,In-Person,policy5,Family,Text,Mail,Morning,French,1
158,44,Male,Divorced,1366.354425,4/25/2024,19301.6,374.106,Master's Degree,Uttarakhand,Artist,policy3,Mobile App,policy2,Business,Phone,Phone,Afternoon,English,2
159,38,Male,Married,4148.653441,11/14/2014,27659.9,193.778,Bachelor's Degree,Odisha,Teacher,policy3,Chat,policy3,Business,Text,In-Person Meeting,Anytime,German,3
160,45,Male,Divorced,4153.598184,11/4/2021,27718.9,324.883,Master's Degree,Himachal Pradesh,Lawyer,policy2,Phone,policy3,Individual,Email,Email,Morning,German,2
161,64,Male,Widowed,3820.86964,10/14/2018,18589.5,98.127,Doctorate,Tripura,Doctor,policy3,Chat,policy1,Group,Text,Mail,Evening,Mandarin,3
162,58,Female,Widowed,4807.14422,6/12/2017,46987.6,460.428,High School Diploma,Bihar,Lawyer,policy2,Email,policy2,Family,Text,Phone,Evening,German,3
163,52,Male,Divorced,8988.521074,11/19/2024,7938.1,28.734,Master's Degree,West Bengal,Salesperson,policy1,Chat,policy1,Family,Phone,In-Person Meeting,Weekends,Spanish,4
164,46,Female,Married,4629.39439,12/3/2022,40177,368.971,Master's Degree,Jharkhand,Entrepreneur,policy3,Mobile App,policy5,Business,Mail,Mail,Weekends,French,3
165,45,Female,Married,2450.332226,6/21/2021,48568.6,438.517,Associate Degree,Tripura,Doctor,policy1,Phone,policy2,Family,Email,Mail,Weekends,German,3
166,39,Female,Divorced,3546.441865,10/17/2022,24641.6,528.83,Master's Degree,Tripura,Engineer,policy5,In-Person,policy2,Family,Mail,In-Person Meeting,Weekends,Spanish,2
167,35,Female,Divorced,3274.490952,10/21/2019,44608.7,1009.384,Associate Degree,Jharkhand,Salesperson,policy2,Mobile App,policy1,Individual,In-Person Meeting,Email,Weekends,English,2
168,47,Male,Single,3994.681197,8/29/2021,22350.1,142.967,Bachelor's Degree,Madhya Pradesh,Lawyer,policy5,Chat,policy1,Group,In-Person Meeting,Email,Weekends,English,3
169,31,Male,Married,3025.382473,9/1/2023,27539.1,425.179,Doctorate,Delhi,Teacher,policy3,Email,policy5,Family,Mail,In-Person Meeting,Weekends,French,2
170,47,Male,Married,3392.032126,1/26/2025,36771.2,1101.392,Doctorate,Chhattisgarh,Lawyer,policy3,Mobile App,policy5,Individual,Email,In-Person Meeting,Morning,French,2
171,28,Male,Single,8425.590438,9/29/2024,35393.1,81.107,Associate Degree,Delhi,Artist,policy3,In-Person,policy1,Business,Text,Mail,Afternoon,German,4
172,57,Male,Married,4265.504305,2/5/2024,22336.4,193.796,Associate Degree,Goa,Salesperson,policy4,Phone,policy2,Group,Text,Email,Weekends,English,3
173,32,Male,Single,11080.27383,11/17/2023,36339.2,85.433,Bachelor's Degree,Sikkim,Salesperson,policy5,Email,policy3,Group,Text,Email,Evening,Mandarin,4
174,41,Male,Single,6460.534854,3/30/2025,43592.1,163.9,Associate Degree,Odisha,Manager,policy5,Chat,policy1,Family,Email,In-Person Meeting,Afternoon,English,4
175,36,Female,Married,3878.348848,9/20/2020,26777,303.66,Doctorate,Chandigarh,Entrepreneur,policy2,In-Person,policy4,Group,In-Person Meeting,Phone,Weekends,German,2
176,25,Male,Single,1653.197,12/11/2022,33482.1,1401.126,Bachelor's Degree,Telangana,Lawyer,policy3,Mobile App,policy2,Group,Mail,In-Person Meeting,Morning,Spanish,1
177,24,Female,Married,1237.789089,1/5/2024,47190.9,1427.998,Doctorate,Andaman and Nicobar Islands,Lawyer,policy2,Email,policy4,Individual,Mail,Email,Morning,Mandarin,1
178,27,Female,Single,1876.968983,6/12/2022,32663.3,1612.169,Doctorate,Andaman and Nicobar Islands,Salesperson,policy1,Email,policy3,Business,Phone,Text,Evening,Mandarin,1
179,28,Male,Divorced,8399.983948,11/5/2023,47964.3,186.603,Bachelor's Degree,Nagaland,Artist,policy3,Chat,policy1,Family,Email,Phone,Afternoon,German,4
180,25,Female,Married,1611.857276,3/23/2025,9642.7,316.714,Associate Degree,Punjab,Entrepreneur,policy5,Email,policy2,Individual,Email,Email,Weekends,Spanish,1
181,20,Female,Married,2161.161857,1/20/2025,35662.6,1326.746,High School Diploma,Sikkim,Entrepreneur,policy5,Mobile App,policy3,Group,Mail,Phone,Morning,German,1
182,34,Male,Single,1572.87933,9/23/2023,46180.5,1608.97,Doctorate,Odisha,Artist,policy3,Phone,policy3,Group,Phone,Mail,Evening,Spanish,1
183,37,Female,Married,2664.901171,6/10/2020,29850.3,623.393,Bachelor's Degree,Manipur,Doctor,policy3,Mobile App,policy5,Group,Email,In-Person Meeting,Afternoon,Mandarin,2
184,41,Male,Married,9275.432843,12/1/2022,28854.4,73.993,Master's Degree,Haryana,Doctor,policy3,Phone,policy2,Group,Email,Phone,Afternoon,English,4
185,38,Male,Divorced,9470.67495,7/14/2021,34984,148.074,Doctorate,Puducherry,Teacher,policy3,In-Person,policy2,Group,Email,Phone,Morning,German,4
186,49,Female,Widowed,5059.09936,10/14/2018,10675.4,91.575,Master's Degree,Himachal Pradesh,Salesperson,policy2,Mobile App,policy5,Group,Mail,Phone,Afternoon,French,3
187,38,Male,Divorced,3122.700727,12/8/2021,19858.6,473.458,High School Diploma,Puducherry,Entrepreneur,policy5,Mobile App,policy1,Business,Mail,In-Person Meeting,Afternoon,French,2
188,42,Female,Married,1643.032407,4/9/2024,19774.5,338.775,Doctorate,Mizoram,Entrepreneur,policy1,In-Person,policy5,Family,Mail,Text,Afternoon,German,2
189,29,Female,Single,1728.071507,10/15/2022,7679,357.237,Doctorate,Haryana,Nurse,policy2,Mobile App,policy1,Individual,Phone,Phone,Morning,French,1
190,22,Male,Single,1949.282972,2/15/2025,24777.5,1234.542,Doctorate,Haryana,Doctor,policy4,Email,policy1,Group,In-Person Meeting,Text,Weekends,German,1
191,65,Male,Widowed,3888.089296,12/4/2013,47523.2,258.237,Master's Degree,Assam,Artist,policy3,Email,policy3,Individual,Phone,In-Person Meeting,Anytime,French,3
192,58,Female,Widowed,5120.95676,7/27/2016,38009,244.029,Doctorate,Gujarat,Entrepreneur,policy5,Chat,policy1,Group,Email,In-Person Meeting,Afternoon,French,3
193,47,Male,Married,2444.700873,4/7/2022,6947.7,77.059,Doctorate,Jharkhand,Doctor,policy3,In-Person,policy5,Individual,Text,Mail,Evening,Mandarin,2
194,36,Male,Divorced,8064.05663,6/3/2023,40716.2,169.706,Bachelor's Degree,Bihar,Entrepreneur,policy1,Chat,policy2,Business,Email,In-Person Meeting,Weekends,French,4
195,30,Female,Married,2836.869512,8/25/2022,32196.7,1595.137,Doctorate,Himachal Pradesh,Manager,policy5,Phone,policy1,Family,Text,In-Person Meeting,Evening,German,1
196,47,Female,Divorced,7951.873981,12/17/2021,27360.7,32.55,High School Diploma,Madhya Pradesh,Entrepreneur,policy4,Mobile App,policy1,Business,Mail,In-Person Meeting,Weekends,German,4
197,44,Male,Married,3449.969041,3/19/2020,20424.5,575.088,Doctorate,Chhattisgarh,Nurse,policy3,Phone,policy3,Family,Text,Phone,Anytime,French,2
198,26,Male,Single,2563.365362,8/31/2023,12046.7,380.928,High School Diploma,Tamil Nadu,Lawyer,policy5,Email,policy4,Business,Phone,Email,Weekends,German,1
199,39,Female,Divorced,2698.237328,12/10/2023,44817.2,988.802,Doctorate,Nagaland,Manager,policy2,In-Person,policy4,Individual,Text,Text,Anytime,German,2
200,21,Female,Single,1720.343563,3/28/2023,35190.8,1293.802,High School Diploma,Haryana,Manager,policy2,In-Person,policy5,Business,Mail,In-Person Meeting,Anytime,Spanish,1
201,31,Female,Married,10054.69971,8/7/2021,44696.3,118.311,Doctorate,Andaman and Nicobar Islands,Entrepreneur,policy2,Phone,policy2,Family,Email,Text,Morning,Spanish,4
202,55,Female,Widowed,2984.575142,5/17/2014,22467.3,127.809,Associate Degree,Chhattisgarh,Engineer,policy1,Email,policy5,Business,Text,Email,Morning,English,3
203,34,Male,Married,9045.03303,7/1/2023,48030.5,118.173,Doctorate,Delhi,Doctor,policy4,Chat,policy3,Group,Mail,In-Person Meeting,Weekends,English,4
204,39,Male,Single,6079.302167,4/9/2022,6610.5,31.364,High School Diploma,Andhra Pradesh,Entrepreneur,policy5,Chat,policy1,Group,Phone,In-Person Meeting,Morning,German,4
205,45,Male,Married,3108.96791,8/4/2019,49996.2,534.632,High School Diploma,Andhra Pradesh,Manager,policy3,Phone,policy1,Group,Mail,Email,Weekends,French,2
206,36,Female,Widowed,8244.880228,9/10/2021,29273.5,41.856,Associate Degree,Daman and Diu,Nurse,policy5,Phone,policy5,Business,Email,In-Person Meeting,Weekends,German,4
207,36,Female,Divorced,9221.84873,8/29/2023,24490.4,114.626,Doctorate,Himachal Pradesh,Artist,policy2,Mobile App,policy1,Family,Mail,In-Person Meeting,Weekends,German,4
208,36,Male,Divorced,3907.883143,4/11/2020,9583.3,129.774,Doctorate,Punjab,Lawyer,policy1,Chat,policy4,Group,Text,Phone,Anytime,French,2
209,25,Male,Single,1748.88931,6/4/2023,24133.5,1048.307,Associate Degree,Nagaland,Nurse,policy1,Mobile App,policy4,Group,Mail,Mail,Weekends,Mandarin,1
210,47,Male,Widowed,5136.657547,3/3/2017,36101.1,337.814,Associate Degree,Punjab,Lawyer,policy5,Mobile App,policy4,Business,Phone,Email,Weekends,German,3
211,25,Male,Married,1891.094201,11/22/2022,10174.5,446.786,Master's Degree,Telangana,Nurse,policy5,Phone,policy5,Family,Text,Mail,Afternoon,Mandarin,1
212,39,Male,Married,3829.239922,9/4/2023,41822.6,629.87,Bachelor's Degree,Sikkim,Teacher,policy3,Email,policy3,Group,Mail,Mail,Evening,Spanish,2
213,28,Male,Single,1267.863083,9/24/2022,32490.7,1274.596,Bachelor's Degree,Madhya Pradesh,Manager,policy4,Phone,policy3,Individual,Email,Text,Weekends,German,1
214,44,Female,Married,4548.214058,9/25/2023,29924.3,606.922,Associate Degree,Karnataka,Entrepreneur,policy4,Chat,policy1,Individual,Phone,Text,Weekends,German,2
215,38,Female,Married,3943.055307,6/24/2022,22403.7,254.163,High School Diploma,Maharashtra,Entrepreneur,policy4,Mobile App,policy5,Business,Mail,Phone,Morning,Spanish,2
216,38,Male,Married,2400.078645,1/15/2025,6900.8,121.42,Bachelor's Degree,Meghalaya,Teacher,policy2,Email,policy1,Business,Phone,Phone,Morning,Mandarin,2
217,55,Female,Widowed,6097.26265,9/13/2022,15418.6,151.608,Master's Degree,Uttarakhand,Doctor,policy1,Phone,policy1,Group,Email,Email,Weekends,Mandarin,3
218,35,Female,Married,5806.586825,6/19/2024,39286.4,50.231,Bachelor's Degree,Delhi,Artist,policy2,Chat,policy5,Group,Text,In-Person Meeting,Evening,German,4
219,58,Female,Married,4985.377259,7/13/2020,8363.5,46.648,Associate Degree,Andaman and Nicobar Islands,Teacher,policy2,Phone,policy1,Business,Email,In-Person Meeting,Weekends,English,3
220,41,Female,Married,3720.144849,7/11/2024,36855.2,1092.772,Doctorate,Madhya Pradesh,Lawyer,policy2,Phone,policy1,Group,Mail,In-Person Meeting,Afternoon,Mandarin,2
221,47,Female,Widowed,3745.370844,12/24/2014,7273.8,39.66,High School Diploma,Maharashtra,Manager,policy4,Chat,policy2,Business,Text,In-Person Meeting,Weekends,French,3
222,37,Male,Divorced,10361.75903,5/28/2023,40705.4,84.077,Master's Degree,Chandigarh,Manager,policy3,Mobile App,policy4,Individual,In-Person Meeting,Text,Evening,Mandarin,4
223,30,Female,Single,1344.441021,2/23/2024,14447.6,656.925,Doctorate,Chhattisgarh,Engineer,policy4,In-Person,policy1,Business,Email,Mail,Afternoon,French,1
224,41,Female,Divorced,3309.94576,8/13/2019,43495.7,674.434,Master's Degree,Jharkhand,Salesperson,policy3,In-Person,policy5,Business,Mail,Phone,Anytime,English,2
225,58,Male,Widowed,4629.649489,12/29/2022,31331.2,251.881,High School Diploma,Jharkhand,Teacher,policy1,Mobile App,policy4,Group,In-Person Meeting,Phone,Anytime,Mandarin,3
226,48,Female,Married,8263.458845,9/11/2021,29818.2,83.31,Associate Degree,Arunachal Pradesh,Entrepreneur,policy1,Chat,policy1,Individual,Phone,Phone,Weekends,English,4
227,39,Male,Single,2143.506101,8/11/2023,25894.4,472.292,Doctorate,Chhattisgarh,Doctor,policy3,Mobile App,policy5,Group,Mail,Text,Afternoon,English,2
228,25,Male,Single,1478.176635,8/20/2024,17613.1,667.136,Master's Degree,Dadra and Nagar Haveli,Entrepreneur,policy5,In-Person,policy5,Business,Text,In-Person Meeting,Weekends,French,1
229,55,Male,Widowed,4271.975286,2/20/2016,47431.5,322.484,High School Diploma,Dadra and Nagar Haveli,Artist,policy3,Email,policy1,Group,Phone,Phone,Evening,Spanish,3
230,45,Male,Married,2538.729627,6/6/2024,29893.3,369.905,Associate Degree,Uttar Pradesh,Artist,policy2,Chat,policy1,Business,Email,Mail,Afternoon,German,2
231,55,Male,Married,4103.14334,2/25/2022,44405.1,432.55,Master's Degree,Odisha,Teacher,policy3,In-Person,policy5,Group,Mail,Mail,Morning,English,3
232,66,Female,Widowed,2616.644766,5/26/2013,49712.6,464.366,Bachelor's Degree,Himachal Pradesh,Teacher,policy1,In-Person,policy4,Family,Email,Mail,Afternoon,English,3
233,43,Female,Married,3355.922495,11/15/2019,41826.6,653.373,Doctorate,Haryana,Salesperson,policy2,Mobile App,policy5,Business,Mail,In-Person Meeting,Evening,Mandarin,2
234,39,Male,Married,1747.233235,8/4/2024,9272.7,121.459,Master's Degree,Mizoram,Salesperson,policy1,In-Person,policy4,Business,In-Person Meeting,Text,Anytime,German,2
235,78,Female,Married,5893.403492,12/1/2020,35983.5,296.884,Bachelor's Degree,Manipur,Teacher,policy3,Phone,policy3,Family,Text,Email,Weekends,Mandarin,3
236,69,Male,Widowed,5486.869722,8/10/2013,39300.3,279.716,Associate Degree,Madhya Pradesh,Artist,policy2,Mobile App,policy3,Business,In-Person Meeting,Phone,Evening,English,3
237,74,Female,Married,3922.004147,2/24/2021,46324.4,400.122,Master's Degree,Tamil Nadu,Lawyer,policy3,Phone,policy3,Group,Text,In-Person Meeting,Weekends,English,3
238,47,Male,Married,3737.332724,9/22/2021,48848.6,1426.175,Bachelor's Degree,Goa,Entrepreneur,policy3,Phone,policy4,Business,Mail,Phone,Morning,German,2
239,26,Male,Single,1890.40826,12/28/2022,22407.3,787.79,Master's Degree,Bihar,Entrepreneur,policy5,Chat,policy3,Business,Email,In-Person Meeting,Evening,German,1
240,53,Male,Single,9055.94079,5/23/2024,31140.1,104.547,Master's Degree,Arunachal Pradesh,Engineer,policy2,Phone,policy1,Business,Mail,In-Person Meeting,Afternoon,German,4
241,29,Male,Divorced,7336.095988,11/23/2021,16214.8,43.747,Master's Degree,Delhi,Entrepreneur,policy1,Email,policy4,Business,Email,Phone,Morning,French,4
242,44,Female,Divorced,2776.576516,2/10/2023,14333,143.649,Master's Degree,Sikkim,Artist,policy5,Mobile App,policy5,Business,In-Person Meeting,Phone,Weekends,French,2
243,72,Female,Married,4770.306485,9/8/2024,13724.5,78.27,Master's Degree,Delhi,Entrepreneur,policy4,Mobile App,policy2,Business,Email,Text,Evening,Mandarin,3
244,33,Female,Married,3737.941441,8/8/2024,19210.5,345.871,Master's Degree,Gujarat,Teacher,policy4,Chat,policy1,Business,Phone,Phone,Weekends,Mandarin,2
245,37,Female,Married,2941.663514,5/11/2020,5413.8,147.436,Doctorate,Manipur,Entrepreneur,policy1,In-Person,policy2,Group,In-Person Meeting,In-Person Meeting,Weekends,English,2
246,36,Male,Married,2317.715276,2/8/2022,49537.6,768.747,Associate Degree,Maharashtra,Doctor,policy4,In-Person,policy1,Group,Mail,In-Person Meeting,Anytime,Spanish,2
247,60,Male,Widowed,3669.352508,5/25/2018,21114.9,107.232,Associate Degree,Uttarakhand,Doctor,policy3,Mobile App,policy5,Business,Mail,In-Person Meeting,Morning,English,3
248,58,Male,Widowed,4395.259025,5/5/2014,7158.4,54.693,High School Diploma,Karnataka,Engineer,policy2,Phone,policy1,Business,In-Person Meeting,Mail,Afternoon,German,3
249,41,Female,Divorced,8725.075292,9/7/2021,33425.7,46.751,Associate Degree,Gujarat,Lawyer,policy1,In-Person,policy5,Business,Mail,Phone,Afternoon,French,4
250,25,Female,Single,6131.153695,10/13/2022,41070.1,47.346,High School Diploma,Delhi,Manager,policy5,Email,policy1,Group,Email,Email,Evening,Spanish,4
251,37,Male,Widowed,7159.106155,7/18/2023,9301.3,22.814,Doctorate,Manipur,Entrepreneur,policy2,Mobile App,policy1,Business,Text,Mail,Evening,English,4
252,44,Male,Divorced,6446.222125,2/23/2025,42899.4,207.502,Doctorate,Punjab,Artist,policy2,Mobile App,policy1,Family,Email,Phone,Weekends,German,4
253,48,Female,Divorced,10872.85462,4/4/2021,13077,48.723,Associate Degree,Himachal Pradesh,Nurse,policy5,In-Person,policy2,Business,In-Person Meeting,Mail,Morning,English,4
254,36,Female,Married,2737.903305,9/20/2021,34798.6,880.162,Doctorate,Haryana,Nurse,policy3,Email,policy2,Group,Text,In-Person Meeting,Anytime,French,2
255,26,Female,Single,2190.953844,7/6/2024,44834.2,1451.136,Doctorate,Haryana,Lawyer,policy5,Chat,policy2,Business,Phone,Phone,Afternoon,English,1
256,41,Female,Divorced,3348.914678,3/8/2022,44175.8,211.806,High School Diploma,Punjab,Entrepreneur,policy2,Chat,policy2,Group,Email,In-Person Meeting,Weekends,German,4
257,43,Male,Married,4370.246392,9/2/2023,46147.3,1352.706,Master's Degree,Chhattisgarh,Lawyer,policy2,Chat,policy2,Business,In-Person Meeting,Text,Morning,German,2
258,79,Female,Married,4381.897299,10/7/2022,42370.4,398.958,High School Diploma,Assam,Lawyer,policy3,Chat,policy5,Group,Email,In-Person Meeting,Evening,French,3
259,35,Male,Divorced,3078.45002,11/21/2021,43798.8,1024.208,Associate Degree,Madhya Pradesh,Artist,policy2,Mobile App,policy3,Family,In-Person Meeting,Text,Afternoon,Spanish,2
260,42,Female,Widowed,9453.36688,4/25/2021,39762.5,74.764,Associate Degree,Tamil Nadu,Artist,policy1,In-Person,policy1,Individual,Phone,In-Person Meeting,Morning,German,4
261,27,Male,Married,1718.815883,1/15/2025,42849.6,1787.132,Bachelor's Degree,Lakshadweep,Doctor,policy3,Chat,policy3,Group,Text,In-Person Meeting,Morning,French,1
262,31,Male,Separated,1974.836971,10/14/2024,7937.5,394.753,Bachelor's Degree,Uttar Pradesh,Salesperson,policy4,Phone,policy1,Group,Phone,Phone,Morning,Spanish,1
263,46,Male,Married,5257.857469,11/16/2015,20597.6,104.38,High School Diploma,Maharashtra,Engineer,policy1,In-Person,policy5,Family,Email,Mail,Anytime,German,3
264,35,Male,Married,2359.640982,6/25/2024,9940.7,449.377,Doctorate,Arunachal Pradesh,Salesperson,policy1,Phone,policy1,Business,In-Person Meeting,In-Person Meeting,Weekends,Mandarin,1
265,24,Female,Single,1775.549171,10/9/2022,46247.8,2013.137,Associate Degree,Daman and Diu,Artist,policy1,Phone,policy3,Group,In-Person Meeting,Phone,Afternoon,Mandarin,1
266,38,Male,Divorced,8358.138118,9/16/2023,7255.1,15.544,Doctorate,Meghalaya,Lawyer,policy1,Chat,policy5,Business,Mail,Phone,Anytime,French,4
267,30,Male,Married,2340.571468,3/29/2024,5694.9,198.261,High School Diploma,Goa,Nurse,policy5,Chat,policy2,Individual,Email,Email,Morning,German,1
268,41,Female,Married,2955.573077,9/2/2021,31345,576.755,Master's Degree,Nagaland,Artist,policy3,Mobile App,policy1,Group,Phone,Phone,Morning,Mandarin,2
269,36,Female,Divorced,8132.66082,8/13/2022,35255.3,97.812,Master's Degree,Maharashtra,Salesperson,policy5,In-Person,policy5,Individual,Text,In-Person Meeting,Morning,French,4
270,28,Male,Single,1825.543235,3/14/2025,47530.9,1581.376,Master's Degree,Andaman and Nicobar Islands,Lawyer,policy2,In-Person,policy1,Individual,Mail,Phone,Morning,French,1
271,36,Male,Divorced,9236.713476,6/28/2021,27114,128.145,High School Diploma,Jharkhand,Artist,policy5,In-Person,policy1,Business,Mail,Text,Morning,Spanish,4
272,19,Female,Single,1534.606919,1/23/2025,9039.7,315.549,High School Diploma,Tamil Nadu,Entrepreneur,policy2,Mobile App,policy4,Business,Text,Mail,Afternoon,French,1
273,36,Female,Married,3541.017976,3/18/2020,19406.3,370.727,Associate Degree,Daman and Diu,Salesperson,policy5,Mobile App,policy2,Family,Email,Mail,Morning,French,2
274,33,Male,Widowed,3779.0144,5/29/2022,12153.7,119.884,Doctorate,Sikkim,Nurse,policy3,Mobile App,policy4,Individual,Email,Text,Evening,French,3
275,36,Female,Divorced,9419.558578,9/6/2024,10061.3,15.008,High School Diploma,Jharkhand,Entrepreneur,policy3,In-Person,policy5,Business,Text,Phone,Anytime,German,4
276,34,Male,Divorced,3149.415518,10/16/2020,32835.5,499.788,Associate Degree,Jharkhand,Manager,policy2,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Morning,French,2
277,40,Female,Divorced,7141.152446,10/28/2023,37709.1,158.585,Associate Degree,Goa,Teacher,policy5,Phone,policy4,Family,In-Person Meeting,Text,Morning,German,4
