ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
701,24,Female,Single,2316.242229,8/31/2022,28022.9,1086.513,Associate Degree,Nagaland,Nurse,policy3,In-Person,policy5,Family,Email,Email,Morning,German,1
705,19,Male,Single,2038.979833,10/26/2022,7005.6,215.681,High School Diploma,Kerala,Manager,policy3,Mobile App,policy1,Family,Mail,Email,Evening,German,1
714,33,Male,Single,1346.967484,12/6/2024,23141.5,722.081,High School Diploma,Assam,Manager,policy1,Email,policy3,Group,In-Person Meeting,Text,Weekends,English,1
725,28,Male,Single,2544.129568,4/4/2023,16131.7,531.524,Master's Degree,Andaman and Nicobar Islands,Engineer,policy5,Email,policy3,Business,Email,Email,Weekends,Spanish,1
728,29,Male,Single,2771.601272,1/25/2023,36923.5,1679.763,High School Diploma,Chhattisgarh,Lawyer,policy2,Chat,policy4,Group,In-Person Meeting,Text,Weekends,German,1
736,30,Female,Single,2568.677951,9/4/2023,7766.3,369.445,Associate Degree,Assam,Entrepreneur,policy5,Email,policy2,Business,Phone,Mail,Afternoon,German,1
741,33,Male,Single,2112.206682,10/20/2022,36871.7,1561.773,Associate Degree,Haryana,Entrepreneur,policy3,In-Person,policy4,Business,Email,Mail,Evening,Spanish,1
745,29,Male,Married,2206.669606,7/10/2023,6888.8,244.225,Bachelor's Degree,Bihar,Manager,policy4,Chat,policy4,Family,Mail,In-Person Meeting,Morning,German,1
747,21,Female,Married,2169.856499,8/25/2023,32916.3,1625.947,Bachelor's Degree,Uttar Pradesh,Artist,policy4,Mobile App,policy1,Group,Phone,Email,Anytime,German,1
749,29,Female,Single,1587.191559,2/12/2023,17437.5,674.771,Doctorate,Arunachal Pradesh,Nurse,policy3,In-Person,policy1,Business,Mail,Text,Morning,German,1
756,26,Female,Single,2416.003441,7/21/2023,42060.8,1264.531,Doctorate,Tripura,Entrepreneur,policy2,Chat,policy2,Family,Phone,Email,Morning,Spanish,1
758,21,Female,Married,2301.736693,10/26/2024,21896.4,1007.908,Master's Degree,Bihar,Nurse,policy5,In-Person,policy3,Business,Email,Phone,Morning,Mandarin,1
759,25,Male,Single,2147.316535,4/27/2022,17969.5,663.47,Associate Degree,Goa,Doctor,policy2,Phone,policy5,Business,Phone,Mail,Evening,English,1
762,31,Female,Single,1660.110897,6/20/2022,23140.8,742.62,Doctorate,Chandigarh,Entrepreneur,policy1,Phone,policy1,Business,Mail,Phone,Morning,German,1
764,34,Female,Single,1917.8758,3/9/2025,37664.9,1465.922,Bachelor's Degree,Jharkhand,Entrepreneur,policy2,In-Person,policy2,Group,Text,Mail,Weekends,French,1
787,27,Female,Married,1632.527266,11/5/2024,25368.7,892.031,High School Diploma,Uttar Pradesh,Lawyer,policy3,Chat,policy2,Group,Mail,In-Person Meeting,Morning,English,1
788,32,Male,Single,2477.695632,3/9/2024,40742.9,1963.019,Bachelor's Degree,Andaman and Nicobar Islands,Manager,policy1,In-Person,policy3,Business,Text,Phone,Evening,English,1
793,21,Male,Single,1621.382507,8/4/2022,17931.2,667.39,Doctorate,Assam,Artist,policy1,Chat,policy1,Individual,Text,Phone,Weekends,French,1
794,26,Female,Single,1823.832686,4/26/2023,8713.1,368.566,High School Diploma,Chhattisgarh,Manager,policy1,Mobile App,policy3,Family,Mail,Email,Evening,French,1
795,29,Female,Single,2283.102122,3/24/2025,42265.4,1818.613,Doctorate,Tripura,Lawyer,policy5,Mobile App,policy2,Family,Phone,Mail,Weekends,German,1
800,24,Female,Married,2256.514503,9/15/2022,42361.6,1328.322,Bachelor's Degree,Dadra and Nagar Haveli,Teacher,policy3,Email,policy2,Group,In-Person Meeting,Text,Anytime,English,1
805,26,Male,Married,1556.517244,11/14/2024,10910.1,516.9,High School Diploma,Himachal Pradesh,Nurse,policy4,Chat,policy5,Group,Text,Text,Morning,Mandarin,1
807,26,Female,Single,1637.943081,10/14/2024,41776,1609.281,Associate Degree,Haryana,Teacher,policy2,Phone,policy3,Group,Mail,Mail,Weekends,French,1
809,32,Female,Single,1747.121883,7/24/2024,42689.6,1938.887,Bachelor's Degree,Haryana,Engineer,policy2,Chat,policy2,Family,Mail,Mail,Afternoon,French,1
828,20,Female,Single,2150.544547,11/26/2024,40660,1967.071,Doctorate,Uttarakhand,Manager,policy4,In-Person,policy1,Individual,In-Person Meeting,Email,Evening,Mandarin,1
831,23,Female,Single,1966.51755,9/28/2023,33879,1403.004,Bachelor's Degree,Meghalaya,Engineer,policy5,In-Person,policy1,Individual,Phone,Email,Weekends,French,1
832,28,Female,Married,1807.782576,5/13/2024,45999.5,1795.607,High School Diploma,Odisha,Salesperson,policy5,Email,policy5,Individual,Phone,Text,Weekends,Mandarin,1
833,25,Male,Single,1546.508407,10/8/2022,6354.5,267.872,Doctorate,Gujarat,Nurse,policy3,In-Person,policy1,Family,Text,Text,Evening,German,1
841,24,Male,Single,1735.60485,3/12/2025,43821.5,1913.506,Associate Degree,West Bengal,Nurse,policy2,Mobile App,policy3,Individual,Mail,Phone,Afternoon,French,1
843,31,Male,Single,1684.165735,12/27/2023,7396,341.092,High School Diploma,Puducherry,Teacher,policy1,Mobile App,policy1,Business,Text,In-Person Meeting,Weekends,German,1
845,23,Female,Separated,1953.490284,4/12/2022,31911.4,1209.108,Master's Degree,Chandigarh,Entrepreneur,policy4,In-Person,policy4,Family,In-Person Meeting,In-Person Meeting,Weekends,English,1
847,31,Female,Single,1820.390704,3/12/2023,25228.3,950.168,Doctorate,Odisha,Nurse,policy1,Chat,policy2,Family,Text,Mail,Weekends,English,1
853,24,Female,Single,2674.418223,11/28/2023,32816.7,997.438,Doctorate,Haryana,Doctor,policy2,In-Person,policy3,Business,Mail,Text,Morning,German,1
863,35,Female,Single,1807.681189,9/5/2023,32053.6,1431.017,Doctorate,Odisha,Salesperson,policy3,In-Person,policy3,Family,Phone,In-Person Meeting,Morning,Spanish,1
866,23,Male,Single,1852.7385,6/5/2022,47671.2,1723.114,Bachelor's Degree,Uttarakhand,Artist,policy3,Chat,policy1,Group,Phone,Mail,Morning,Spanish,1
869,33,Female,Single,2053.964448,6/9/2022,5629.5,223.901,Master's Degree,Telangana,Artist,policy4,Chat,policy2,Business,In-Person Meeting,Phone,Morning,Spanish,1
870,33,Male,Single,1331.34084,2/16/2023,47552.3,2003.943,Associate Degree,Himachal Pradesh,Teacher,policy3,Mobile App,policy3,Family,Mail,Mail,Morning,German,1
872,20,Male,Single,2014.220977,2/19/2024,33610.3,1677.064,Associate Degree,West Bengal,Salesperson,policy1,Email,policy2,Group,Email,In-Person Meeting,Afternoon,German,1
874,25,Female,Single,1860.996143,8/13/2023,28754.9,1280.84,Associate Degree,Himachal Pradesh,Lawyer,policy2,Email,policy4,Group,Mail,Mail,Anytime,German,1
877,23,Male,Married,1929.934493,2/13/2023,23440.2,1039.021,Associate Degree,Uttar Pradesh,Nurse,policy3,Email,policy2,Individual,Email,Phone,Morning,Spanish,1
878,20,Male,Married,2308.404173,5/10/2023,10292.1,488.55,Master's Degree,Lakshadweep,Entrepreneur,policy2,Mobile App,policy3,Group,Email,Email,Weekends,Spanish,1
882,26,Female,Single,1786.330272,6/27/2022,34998.5,1546.266,High School Diploma,Goa,Doctor,policy1,In-Person,policy2,Individual,Text,Email,Weekends,Spanish,1
884,26,Male,Single,1754.619161,2/13/2023,14098.2,689.195,Associate Degree,Assam,Lawyer,policy2,Mobile App,policy5,Business,In-Person Meeting,In-Person Meeting,Evening,French,1
889,20,Female,Single,1684.387819,1/20/2023,9424.7,421.409,Bachelor's Degree,Tripura,Nurse,policy5,Email,policy4,Individual,Text,Text,Weekends,Mandarin,1
890,20,Male,Married,2016.147329,6/1/2023,25284.6,1125.904,High School Diploma,Uttar Pradesh,Artist,policy2,Phone,policy1,Group,Email,In-Person Meeting,Evening,Mandarin,1
892,18,Female,Single,1650.604791,8/31/2023,40524.9,1357.83,High School Diploma,Madhya Pradesh,Salesperson,policy2,In-Person,policy5,Business,Mail,In-Person Meeting,Afternoon,French,1
895,21,Male,Single,2068.165462,1/24/2023,29354.8,969.329,Doctorate,Gujarat,Artist,policy3,In-Person,policy3,Business,Phone,Email,Morning,Mandarin,1
899,27,Male,Single,1857.041397,11/18/2024,41583.5,1308.38,High School Diploma,Lakshadweep,Engineer,policy1,Chat,policy2,Family,Phone,In-Person Meeting,Weekends,English,1
907,25,Male,Single,2075.088961,7/15/2022,18287.4,643.645,High School Diploma,Tripura,Engineer,policy1,Chat,policy2,Group,Email,Mail,Weekends,Mandarin,1
909,20,Male,Married,1681.205231,3/22/2024,10488.6,319.983,Associate Degree,Madhya Pradesh,Manager,policy1,Phone,policy5,Family,In-Person Meeting,In-Person Meeting,Weekends,French,1
918,29,Male,Married,1732.77488,3/18/2024,42457.2,1575.581,Bachelor's Degree,Himachal Pradesh,Nurse,policy3,Chat,policy5,Family,Mail,Mail,Morning,Spanish,1
920,19,Male,Single,2560.65609,10/23/2023,15586.4,517.327,Associate Degree,Rajasthan,Entrepreneur,policy3,Mobile App,policy2,Business,Text,Text,Morning,German,1
923,24,Female,Single,2039.010095,1/27/2023,46561.5,1837.512,Associate Degree,Meghalaya,Salesperson,policy2,In-Person,policy5,Individual,Text,Phone,Weekends,German,1
927,28,Male,Single,1860.556922,5/13/2022,42539.6,1429.82,Doctorate,Manipur,Engineer,policy5,Mobile App,policy5,Group,Mail,In-Person Meeting,Weekends,German,1
930,29,Female,Married,1904.763121,8/4/2024,44911.1,1527.449,Associate Degree,Telangana,Entrepreneur,policy1,Chat,policy5,Group,Email,Mail,Weekends,French,1
936,33,Male,Married,1565.378322,6/22/2023,40222.8,1921.643,Bachelor's Degree,West Bengal,Artist,policy1,Chat,policy5,Business,In-Person Meeting,Text,Weekends,German,1
939,27,Female,Married,1861.290237,4/18/2022,26142.8,1111.535,Associate Degree,Haryana,Salesperson,policy2,In-Person,policy2,Business,Text,Text,Afternoon,Mandarin,1
940,28,Male,Separated,2589.833,12/14/2024,23684.3,954.799,Associate Degree,Kerala,Doctor,policy3,Mobile App,policy5,Family,Email,In-Person Meeting,Morning,German,1
948,20,Male,Single,2434.007426,3/9/2025,16435.2,552.601,Bachelor's Degree,Nagaland,Nurse,policy3,Mobile App,policy1,Family,Mail,Mail,Morning,English,1
952,25,Female,Separated,771.8419458,2/23/2025,6636.4,274.351,Doctorate,Tripura,Salesperson,policy3,Chat,policy1,Individual,Email,Phone,Afternoon,German,1
962,28,Male,Single,1727.869259,6/21/2022,25786.9,874.577,Doctorate,Puducherry,Entrepreneur,policy1,Chat,policy2,Family,Email,In-Person Meeting,Anytime,French,1
967,32,Female,Married,1354.809552,1/9/2023,40952.3,1405.217,Associate Degree,Delhi,Engineer,policy1,Phone,policy3,Business,Mail,Email,Weekends,German,1
969,20,Female,Single,2640.298516,4/18/2022,7664.1,373.427,Bachelor's Degree,Meghalaya,Artist,policy3,Email,policy2,Family,Text,Phone,Afternoon,German,1
973,24,Female,Single,1705.413051,9/24/2022,12368.6,425.631,Doctorate,Gujarat,Doctor,policy3,In-Person,policy5,Business,Text,Mail,Evening,German,1
988,25,Female,Married,2376.154024,6/5/2023,42403.2,1620.674,Bachelor's Degree,Sikkim,Manager,policy5,Chat,policy2,Group,Mail,In-Person Meeting,Weekends,French,1
989,29,Male,Separated,1273.455459,9/20/2022,46192.7,1864.071,Associate Degree,Haryana,Salesperson,policy2,Chat,policy2,Individual,Mail,Text,Morning,French,1
992,29,Female,Married,1325.502042,1/17/2024,18523,828.851,Associate Degree,Himachal Pradesh,Doctor,policy2,Chat,policy3,Group,Mail,Mail,Anytime,Spanish,1
999,35,Female,Single,1678.380545,2/10/2025,16119.5,531.585,High School Diploma,Andaman and Nicobar Islands,Engineer,policy3,Mobile App,policy1,Group,Text,Mail,Weekends,French,1
1009,27,Male,Single,2291.767375,6/16/2024,18441.5,740.328,High School Diploma,Goa,Lawyer,policy2,Chat,policy5,Group,Email,Text,Weekends,English,1
1013,28,Male,Single,1228.661055,11/14/2023,22231.2,940.818,Associate Degree,West Bengal,Entrepreneur,policy5,Phone,policy3,Family,Mail,In-Person Meeting,Weekends,Mandarin,1
1014,29,Male,Single,1346.946613,6/9/2023,12474,575.219,Associate Degree,Tripura,Entrepreneur,policy4,Email,policy2,Business,Phone,Text,Morning,Mandarin,1
1018,28,Male,Married,2233.141769,9/29/2023,41534,2063.965,Doctorate,Andhra Pradesh,Teacher,policy2,Email,policy2,Group,Text,In-Person Meeting,Evening,French,1
1026,31,Female,Single,2010.254428,12/22/2022,34597.2,1263.809,Associate Degree,Andaman and Nicobar Islands,Engineer,policy3,Chat,policy1,Business,Phone,Text,Evening,German,1
1029,22,Male,Separated,1468.174281,8/10/2024,39276.7,1804.706,Master's Degree,Mizoram,Engineer,policy4,Email,policy3,Individual,Email,Text,Weekends,German,1
1032,27,Male,Single,2303.085504,10/29/2022,35063.8,1657.349,Associate Degree,Andhra Pradesh,Doctor,policy2,Chat,policy3,Group,Email,In-Person Meeting,Weekends,English,1
1034,23,Male,Single,2066.991567,11/12/2024,6398.6,226.785,Master's Degree,Nagaland,Salesperson,policy5,Phone,policy5,Business,Phone,Mail,Weekends,French,1
1040,32,Female,Single,1424.030542,12/10/2022,48897.4,1876.458,Doctorate,Nagaland,Salesperson,policy5,Phone,policy2,Group,Email,Text,Morning,English,1
1044,30,Male,Single,1530.079894,12/22/2022,21327.3,675.987,Doctorate,Gujarat,Artist,policy2,Phone,policy2,Business,In-Person Meeting,Email,Weekends,French,1
1047,29,Male,Single,1387.698108,6/5/2022,14880.6,534.913,Master's Degree,Dadra and Nagar Haveli,Engineer,policy1,In-Person,policy5,Family,Email,Phone,Weekends,French,1
1049,38,Male,Single,1983.736935,8/12/2024,30974.7,1037.552,Doctorate,Gujarat,Engineer,policy3,In-Person,policy5,Group,Email,Mail,Weekends,English,1
1051,26,Male,Single,1670.417271,3/13/2025,40938.3,1846.352,High School Diploma,Dadra and Nagar Haveli,Artist,policy5,Chat,policy2,Business,Phone,In-Person Meeting,Afternoon,German,1
1052,24,Female,Single,1796.448006,10/15/2024,37894.7,1467.379,Associate Degree,Puducherry,Nurse,policy3,Phone,policy1,Family,Text,Phone,Weekends,French,1
1059,22,Male,Single,2141.250202,3/11/2023,6804.7,235.934,Doctorate,Madhya Pradesh,Entrepreneur,policy1,Phone,policy2,Group,Mail,Email,Evening,German,1
1065,28,Female,Single,1754.04627,10/14/2022,41293.7,1278.628,Associate Degree,Assam,Nurse,policy2,Chat,policy2,Individual,Phone,Mail,Weekends,French,1
1068,24,Male,Single,1336.94497,3/24/2023,49898.2,1842.177,Bachelor's Degree,Himachal Pradesh,Engineer,policy4,Mobile App,policy2,Family,In-Person Meeting,Text,Afternoon,German,1
1071,20,Male,Single,1646.96241,3/8/2024,6153.4,258.831,Doctorate,Maharashtra,Doctor,policy2,Mobile App,policy3,Business,Phone,Mail,Morning,Spanish,1
1073,24,Female,Single,2091.290184,12/28/2022,32323.7,1548.187,Doctorate,Puducherry,Manager,policy2,Phone,policy5,Business,In-Person Meeting,In-Person Meeting,Morning,French,1
1078,20,Female,Single,1552.077218,8/30/2024,10559.1,468.623,Doctorate,Uttarakhand,Manager,policy2,Chat,policy1,Individual,Email,Phone,Morning,English,1
1079,25,Male,Single,1305.284902,1/16/2024,22661.5,724.441,High School Diploma,Tamil Nadu,Lawyer,policy1,Chat,policy3,Group,Email,In-Person Meeting,Anytime,French,1
1080,19,Male,Single,2000.515179,7/29/2023,42277.1,1843.475,Associate Degree,Punjab,Entrepreneur,policy4,Mobile App,policy3,Business,Phone,Phone,Evening,German,1
1089,25,Male,Single,1860.649575,4/15/2023,24307.5,1212.899,Associate Degree,Uttar Pradesh,Artist,policy3,Email,policy5,Business,Email,Mail,Afternoon,Spanish,1
1098,23,Male,Single,1781.739198,5/23/2023,20015.9,642.776,High School Diploma,Chhattisgarh,Salesperson,policy5,Email,policy5,Group,In-Person Meeting,Mail,Weekends,Mandarin,1
1106,22,Male,Divorced,1304.271684,3/1/2024,29102.5,1278.194,Doctorate,Mizoram,Engineer,policy3,Mobile App,policy5,Business,Mail,Phone,Evening,Spanish,1
1107,35,Male,Single,2034.327019,4/8/2022,29512.1,1474.63,Associate Degree,Kerala,Teacher,policy2,Chat,policy2,Group,Mail,Email,Evening,German,1
1118,20,Female,Single,2000.972722,11/1/2023,31316,1162.245,Doctorate,Delhi,Artist,policy3,Phone,policy4,Group,Mail,In-Person Meeting,Weekends,French,1
1121,20,Male,Single,1919.007287,8/9/2023,11620.3,362.038,Doctorate,Odisha,Lawyer,policy3,Mobile App,policy1,Group,Phone,Email,Weekends,French,1
1127,33,Male,Married,1508.249959,3/6/2025,21661.9,809.184,Associate Degree,Chhattisgarh,Doctor,policy3,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Anytime,Spanish,1
1131,32,Female,Single,1831.163281,6/30/2024,26638.6,1175.548,Doctorate,Manipur,Nurse,policy5,Chat,policy4,Family,Mail,Phone,Evening,Mandarin,1
1133,32,Female,Single,1820.596176,2/29/2024,26179.1,914.53,High School Diploma,Delhi,Engineer,policy4,Chat,policy4,Group,Text,In-Person Meeting,Morning,Spanish,1
1134,24,Male,Separated,2160.144718,1/23/2024,36618.9,1682.682,Bachelor's Degree,Lakshadweep,Artist,policy5,Phone,policy5,Group,Phone,Mail,Evening,German,1
1160,26,Male,Separated,1453.018449,1/25/2023,18887.7,767.282,Doctorate,Andhra Pradesh,Entrepreneur,policy1,Phone,policy3,Family,In-Person Meeting,In-Person Meeting,Morning,English,1
1171,31,Male,Married,1912.656285,12/8/2024,11429.1,360.487,Doctorate,Rajasthan,Teacher,policy3,Email,policy4,Family,Text,In-Person Meeting,Afternoon,German,1
1177,25,Female,Single,1897.84031,12/4/2022,26880.3,1230.373,Doctorate,Maharashtra,Salesperson,policy4,Phone,policy4,Group,Mail,Text,Morning,Mandarin,1
1181,29,Female,Single,2213.831923,6/29/2023,11187.7,507.748,Doctorate,Dadra and Nagar Haveli,Doctor,policy2,Mobile App,policy2,Group,Text,In-Person Meeting,Evening,French,1
1183,20,Male,Single,1478.304778,2/10/2024,24196.2,784.058,Doctorate,Rajasthan,Lawyer,policy1,Mobile App,policy4,Business,Email,Mail,Weekends,French,1
1193,20,Female,Single,988.3580811,2/26/2025,33933.6,1105.146,Bachelor's Degree,Odisha,Engineer,policy4,Chat,policy5,Family,Phone,In-Person Meeting,Morning,English,1
1199,24,Male,Single,2127.857532,6/8/2024,23407.8,1037.352,Doctorate,Lakshadweep,Manager,policy2,Phone,policy1,Individual,Mail,In-Person Meeting,Anytime,Spanish,1
1201,28,Female,Separated,1999.872531,5/16/2022,13489.6,541.599,Associate Degree,Mizoram,Entrepreneur,policy5,Chat,policy1,Business,Text,In-Person Meeting,Evening,German,1
1203,30,Female,Single,2017.670986,6/16/2022,39662.2,1333.789,Associate Degree,Arunachal Pradesh,Entrepreneur,policy1,Chat,policy3,Family,Email,In-Person Meeting,Evening,German,1
1207,30,Female,Single,1699.971493,8/24/2024,48337.4,2079.7,Doctorate,Haryana,Manager,policy3,Mobile App,policy5,Family,Mail,Phone,Morning,Spanish,1
1210,23,Female,Single,1685.035147,8/25/2024,13274.5,644.353,High School Diploma,Rajasthan,Lawyer,policy2,Chat,policy3,Individual,Email,Email,Afternoon,French,1
1211,24,Male,Single,2391.910881,1/25/2025,22899.8,704.593,High School Diploma,Maharashtra,Manager,policy2,Mobile App,policy5,Family,Mail,Email,Weekends,French,1
1212,22,Female,Single,1680.212259,3/25/2024,31551.7,1274.109,Doctorate,West Bengal,Lawyer,policy4,Email,policy1,Family,In-Person Meeting,Mail,Weekends,German,1
1230,24,Female,Single,2240.125321,2/12/2023,16801.2,643.874,Doctorate,Mizoram,Teacher,policy3,Chat,policy2,Individual,Phone,Text,Weekends,English,1
1233,20,Female,Single,1774.501762,5/23/2023,10193.4,310.621,Doctorate,Kerala,Manager,policy3,Email,policy1,Individual,Mail,Email,Anytime,German,1
1234,25,Male,Single,1421.275603,7/28/2023,24402.7,780.614,High School Diploma,Madhya Pradesh,Salesperson,policy3,Phone,policy2,Business,Email,Email,Anytime,English,1
1238,27,Male,Single,1465.656094,11/25/2023,36582.6,1369.775,High School Diploma,Puducherry,Entrepreneur,policy5,In-Person,policy5,Business,Text,Email,Morning,French,1
1239,34,Female,Single,2321.828938,8/14/2024,8053.5,371.518,Bachelor's Degree,Uttar Pradesh,Nurse,policy3,Mobile App,policy2,Business,Text,In-Person Meeting,Morning,Mandarin,1
1245,25,Male,Single,1154.747211,1/3/2024,43962.2,1538.385,Master's Degree,Daman and Diu,Salesperson,policy3,In-Person,policy3,Family,Mail,Email,Weekends,Spanish,1
1247,27,Female,Single,2675.328672,5/13/2023,40341.1,1958.158,Associate Degree,Haryana,Salesperson,policy4,In-Person,policy5,Business,Mail,In-Person Meeting,Evening,Mandarin,1
