Income,Credit_History,Outstanding_Balance,Employment,Repay_Loan
19579.97623605834,0.2905470333719246,30771.074970042995,Unemployed,0
21894.468566224725,0.20144481928062677,21458.165765078695,Self-Employed,0
43726.80760525266,0.050615575904266207,22521.34989037124,Employed,0
60594.54859734679,0.4929117677398934,41110.01382574411,Employed,0
41244.158841184966,0.8310462739945754,32118.01802168961,Unemployed,0
56644.7579246362,0.3241155079099256,33256.65124833865,Employed,0
35358.8341105166,0.11546286565598664,9211.278857554396,Self-Employed,0
20484.147976904824,0.42805163026338966,30817.58326880037,Employed,0
37453.41880564614,0.3223383775422219,35088.077882909405,Unemployed,0
25937.135021734477,0.6314515110136718,34189.80071028442,Employed,0
57104.045251416435,0.3323816712910277,39238.84587221402,Self-Employed,0
36362.34267906814,0.0,23412.492136158042,Unemployed,0
43691.63859854742,0.12182959346252799,28743.15908570552,Self-Employed,0
44857.07170734195,0.16400718058177635,29902.911424172427,Unemployed,0
35232.45840107298,0.24136138155374554,19008.734384683663,Employed,0
60415.42658738131,0.5523892384536351,27103.31396082861,Employed,0
30596.557654366385,0.09158706058824997,33389.76287762349,Employed,0
53429.27582947178,0.039130450633846646,29046.07912507997,Employed,0
44993.68391982324,0.6252540638812393,29301.312256630277,Employed,0
43363.65959233059,0.01961833217290256,29794.441225122187,Unemployed,0
44389.863795473866,0.19523283623772136,22288.77785258756,Employed,0
55913.975291635645,0.2905276428316202,31487.956577421126,Self-Employed,0
80079.22171139735,0.3151655960038219,35893.689641815334,Self-Employed,0
31462.976407461152,0.12504276074285686,22112.43862646361,Employed,0
42423.39491396372,0.5735986458965808,34444.68934836801,Unemployed,0
46304.471604298094,0.2995714712135954,33916.20670445783,Employed,0
23856.122132786306,0.0,9049.945317053493,Self-Employed,0
52974.13810313721,0.8271678232647398,48809.37112409744,Employed,0
32171.469943654414,0.08828201076470378,28373.618508189407,Employed,0
25422.436605472853,0.2545470132479619,25320.525545011875,Self-Employed,0
74085.31768480803,0.8945750273936686,52037.28904150094,Unemployed,0
47138.54845482869,0.3810074431431036,27669.315360272565,Employed,0
20156.208634313312,0.25387039486378127,34466.37354727949,Employed,0
39520.15984897355,0.06672328859056895,25854.41766652616,Employed,0
42220.57189490383,0.10169105374325313,27858.566821119464,Self-Employed,0
43641.68614303044,0.16547492073018985,27331.286707800093,Unemployed,0
20825.798036284315,0.4254704149575971,9011.966076299957,Unemployed,0
57950.10096449387,0.17019002954074727,21443.201836407814,Employed,0
39779.8096081395,0.07100551758467988,26085.97653217792,Employed,0
30603.656340444446,0.009924389287965706,23924.197836478812,Employed,0
42801.893340339186,0.37582218757508273,24080.367161966682,Employed,0
57592.905878026744,0.35482445412073266,44042.72130669928,Employed,0
28397.90639964747,0.43916161873142273,24640.160905033175,Self-Employed,0
28525.090959717356,0.14833714405851064,29946.833377276602,Employed,0
65938.15118374467,0.9546450378190515,29079.06015652525,Employed,0
28585.25287600966,0.1512605834277681,24772.814378380135,Employed,0
32121.484368152407,0.01010886832319665,23894.04446063621,Employed,0
29610.713783213956,0.15364401729578006,33202.62593650354,Employed,0
42549.391659839544,0.10286546845877426,28673.46720081356,Self-Employed,0
58739.835510547266,0.24049120156836168,23371.39747952091,Employed,0
40552.7912503281,0.10331243665901002,28908.445054347485,Self-Employed,0
43773.09137463651,0.1960988308378846,26610.16577119059,Employed,0
19642.112248112666,0.2034347241242558,25448.178931317045,Self-Employed,0
23537.19525635531,0.9864836968472638,29043.166279643006,Employed,0
50138.57304676374,0.00952875466835382,29016.606380836547,Employed,0
22926.56308661995,0.0,9083.47528419381,Self-Employed,0
41493.13553087456,0.8508964679352311,23581.90360050049,Self-Employed,0
28749.07519638664,0.009897109573800609,17592.204443409017,Unemployed,0
53665.51398736399,0.23854203784126252,29753.607983565056,Employed,0
24895.872977061405,0.46589573338180573,35505.6234129233,Employed,0
21716.7627751103,0.21527870355162312,31005.479089378725,Unemployed,0
57931.34972932881,0.30687894259583287,38877.53819315995,Employed,0
46428.68139389486,0.20212831613063464,27384.46155527461,Employed,0
55384.977540390886,0.05230452586468357,46897.938841848656,Employed,0
40010.79533079784,0.07761088496401874,14870.192178279929,Unemployed,0
61834.85907484579,0.3669541993793401,41805.73060858957,Employed,0
33522.73021892869,0.7239785232529076,40522.04936375884,Self-Employed,0
41600.0505591998,0.13907674971768735,28434.844724333983,Employed,0
43090.48792042978,0.5089213907302235,31482.28894946171,Employed,0
43240.67363647116,1.0017903447213996,30889.779046092568,Unemployed,0
20660.182842095142,0.08893843286551498,31922.538943798598,Employed,0
61732.72193556875,0.0920075387945401,31015.67763855188,Employed,0
44989.87285715498,0.26753503930216493,36185.08568599599,Employed,0
39355.035129254706,0.25810417667705127,41151.921318650195,Employed,0
29982.310627025916,0.09004764567294661,35080.52823622198,Employed,0
27775.20222710622,0.010320119981947184,16816.929092430295,Unemployed,0
42016.31637716336,0.29499211348467397,32882.045808334406,Unemployed,0
56207.575328894105,0.28410303890482475,31836.06231496154,Self-Employed,0
30027.75501672952,0.2482898343768512,29580.93361543437,Employed,0
20063.12268987351,0.29569264587942,26694.485099199064,Self-Employed,0
39026.31054727843,0.33197543328786927,25824.099995425924,Self-Employed,0
56650.287061126626,0.16957467588065017,21693.112369112932,Employed,0
21504.663014080063,0.28999760340009745,30505.698370464157,Employed,0
47621.03162717269,0.5670461297332707,42356.70008477984,Employed,0
40075.47560856576,0.9479212962459261,36717.61677997688,Employed,0
84408.93399666958,0.3108291783586504,35276.19368048849,Self-Employed,0
29499.494826689264,0.22093071429249905,28053.889702597946,Employed,0
46522.40161011059,0.031277791957934065,22401.141968876018,Unemployed,0
53699.09107143849,0.17569206105489354,21504.51383252804,Employed,0
19373.77685164542,0.12506481054438143,29596.151872488954,Self-Employed,0
47289.120599588154,0.2350858223497829,42129.75817805439,Employed,0
55252.54927618703,0.2185409796258005,23521.904751487673,Unemployed,0
25521.538123106624,0.6225280017426802,35146.53406280983,Employed,0
20502.308930816966,0.46189655797526896,29190.931109500685,Employed,0
43556.35813284924,0.330587599195163,23089.262331443777,Employed,0
39233.09778485943,0.4052045288698577,28096.23396058147,Unemployed,0
53198.15567459836,0.37862371887381335,26259.778672484135,Self-Employed,0
20103.210523328322,0.4508174309920579,9912.066468653602,Unemployed,0
60122.14537594738,0.5713469948443745,22102.708693843157,Employed,0
45230.772474939506,0.6287562087900257,29699.74980711632,Employed,0
26391.710841986616,0.5895469607558289,42017.15328892062,Employed,0
48107.684626262664,0.07286979196265896,26665.858013367022,Unemployed,0
38615.4292189539,0.8182329917596367,34073.33801768796,Unemployed,0
20824.31605907762,0.09006264919156197,29995.24550687232,Employed,0
53573.543649920604,0.34004219490429466,32244.250035669833,Employed,0
54853.42420234695,0.521696569601552,33986.4369789164,Unemployed,0
19061.475655467988,0.5240943626965909,42033.07929823771,Employed,0
19930.901430953283,0.7732898911025596,22572.25395536582,Self-Employed,0
33408.47566059634,0.12425781171653472,21791.547089824988,Employed,0
51325.37786664191,0.5383320550468301,34137.922747701305,Unemployed,0
20478.52798867505,0.1626207170700122,19978.510078092924,Employed,0
35362.31894790263,0.4150001194827379,32256.19508757039,Employed,0
46382.064327855805,0.5353484743696854,26549.476906890202,Employed,0
24414.04988526287,0.49519188476608894,25374.526615482962,Employed,0
39316.84548055543,0.44079249912842994,27476.237189437372,Unemployed,0
61227.443344337626,0.17378789579651904,30468.299653350216,Employed,0
39845.45420236954,0.13694977194606114,27585.823865650967,Employed,0
35983.93457924522,0.9259368905048242,53443.75244719446,Employed,0
47515.132708876925,0.5058308170865355,39025.13083451594,Employed,0
44923.205846459285,0.1872776532654391,23294.42095257526,Employed,0
71090.21794552534,0.9022128371227348,50409.34132624425,Unemployed,0
27192.457424808363,0.6582380913070786,28623.660892293534,Employed,0
79806.95239076835,0.296631999445355,35132.42680905933,Self-Employed,0
44050.29755196203,0.27384801563482175,45437.68978002866,Employed,0
42838.17081316171,0.019166480298659454,37928.23382537381,Employed,0
60418.37293401389,0.3598115981972656,42411.78746168434,Employed,0
29162.4317341813,0.26658825379525636,51463.785676957006,Employed,0
42278.65250722837,0.09705361738725143,28247.266696874416,Self-Employed,0
47302.83711198794,0.3534752949978142,21738.48419777864,Unemployed,0
47277.41624881454,0.49636866448733813,25876.259868490342,Employed,0
32958.64361004234,0.421835394366711,18336.381954629436,Unemployed,0
20834.97925125006,0.33630935802642553,35852.763942619604,Employed,0
25175.032267710943,0.2394475976911679,31509.026016748932,Employed,0
19505.58976312854,0.24387482101608282,31664.477052472295,Employed,0
48594.32573446323,0.8268875678956482,34847.145324793455,Employed,0
39699.22226839625,0.1943828990228059,21004.597844021606,Employed,0
19680.740674104698,0.26156332961341106,26071.120470894308,Employed,0
41246.746624667554,0.01035685032229177,27139.561623205213,Employed,0
40692.58430115706,0.13434376958999478,27395.357018820807,Employed,0
52552.83155473356,0.019110898242114496,34107.43557615843,Employed,0
31462.560633076442,0.7261334741330986,40877.228577211055,Self-Employed,0
47904.06772968228,0.18961553191653327,44998.01530677764,Employed,0
33127.10922651646,0.28003945517201567,15292.444202835954,Unemployed,0
60115.03062955714,0.5481314433556391,21120.507377621943,Employed,0
30333.228138982435,0.24497741514232524,24949.56509499717,Employed,0
44083.30543805742,0.10034368605483117,30602.940911669226,Employed,0
39777.886617347714,0.05079523932317307,45478.56225700339,Self-Employed,0
42477.354224031435,0.8467780404956894,23431.258354166628,Self-Employed,0
50219.92264709693,0.1841039911530336,38134.751130958924,Employed,0
26054.178676918076,0.6023069082757968,16754.75562330002,Employed,0
55411.379057071084,0.9129803862803733,24064.452882620517,Self-Employed,0
40956.667142774495,0.9262581032272281,36342.240462234775,Employed,0
22688.598211785247,0.0,9107.048480723539,Self-Employed,0
38648.11131613732,0.11412342772702141,26681.889838539682,Employed,0
19292.413740261356,0.16359831427731197,19510.449926541813,Employed,0
34299.09143434893,0.8846187249716453,28418.45634468651,Employed,0
36055.85823382249,0.05824396993884029,31207.260859764163,Employed,0
52255.165770241285,0.01016826074586046,27143.424413892866,Employed,0
23245.613666054844,0.4003324519812764,5983.608356584067,Unemployed,0
31891.063549260478,0.1703409526558145,21733.513316369652,Employed,0
30660.02053978357,0.2755052949765856,51218.711682258065,Employed,0
22430.910448649935,0.712173657666779,13037.161755529243,Self-Employed,0
63875.72151664482,0.17662445389235118,32277.953187350693,Employed,0
67393.86469456149,0.0587590780269488,28422.484629600232,Employed,0
20300.597045246654,0.11975901220153948,29824.894926673078,Employed,0
70888.84321199969,0.17330936690671178,35587.41007036454,Employed,0
39948.38372211048,0.271481540834037,33888.63468671834,Self-Employed,0
32338.564474643783,0.4323479356975399,19295.061292471433,Unemployed,0
55433.172195021696,0.7839223944409934,32301.59223508746,Unemployed,0
47177.034627247696,0.5204088027435397,41071.236127206306,Employed,0
46782.64271908021,0.36468656896860363,21251.346644959565,Unemployed,0
39328.855779662896,0.07336381321526472,25909.338439787087,Employed,0
57594.72343574764,0.5039208463356939,41809.85140543187,Employed,0
49817.90431929475,0.5991238047999413,37835.755000805155,Employed,0
19444.402899273526,0.11597555506622483,29998.178673071874,Self-Employed,0
52759.619672717636,0.6589379499838713,21211.393926474993,Employed,0
33270.69902883258,0.8638399273192636,28186.019057981215,Employed,0
25084.356657628563,0.13418568805579578,26798.449537201293,Self-Employed,0
23280.934631270677,0.4752204802220339,6378.129603458431,Employed,0
20671.29669248001,0.3631364738098396,32884.45306074579,Employed,0
40549.70169563287,0.27153057660597124,43462.72182387305,Employed,0
20069.995888059384,0.1249134988110887,29834.94236694521,Employed,0
35196.83394605099,0.3922939749963812,31928.301110536715,Employed,0
37161.454976631976,0.3819181691820024,31974.025997277597,Employed,0
27561.86726203305,0.24690492578482812,13333.293730525767,Employed,0
49014.96344021114,0.5496203005720536,24289.22695378294,Employed,0
62546.97062789134,0.23293919528042242,23353.00013640018,Employed,0
52881.06721195617,0.3016738136491835,21785.91018154684,Employed,0
31119.784045565597,0.09328654294366617,33139.40015567003,Employed,0
29479.062159642017,0.275324008504181,50522.220276588545,Employed,0
45267.130051883236,0.606702535967286,29565.856640232505,Employed,0
60980.543024240746,0.5269716134180511,38532.21310502811,Unemployed,0
58082.621235232604,0.565975956942691,26931.70939517677,Employed,0
31561.400924678048,0.3017046437059785,34694.667918381325,Employed,0
62183.170794015416,0.3609636652613207,41588.73406354505,Employed,0
63812.62924880385,0.16318537393960275,29837.976279153332,Employed,0
46036.427442450986,0.19015338979405796,26795.795945500173,Employed,0
43641.344392797364,0.938023305002634,33136.03810965228,Unemployed,0
48365.8020364024,0.2196610441017125,43312.31719420995,Employed,0
32750.479203533538,0.4227333136624558,19536.493390489955,Unemployed,0
42341.56677583323,0.01985241809298949,36572.461164486696,Employed,0
57046.42604923965,0.46725936238610066,25931.323735191985,Self-Employed,0
38672.93432957866,0.7058168597753788,34630.88556313883,Employed,0
33290.08566289015,0.8881324016962004,29959.891864778074,Employed,0
55587.47027075941,0.3078448064225915,37759.61740686744,Employed,0
27147.172743090716,0.24709517771787842,27878.642281414635,Self-Employed,0
28080.936657885642,1.0280367784514703,24347.48730008931,Employed,0
55640.77021360625,0.3442343511095702,34406.84903666665,Employed,0
58395.86542342528,0.7134151096973742,28447.102229497756,Employed,0
49405.94968911898,0.40128557002281595,26831.25518190818,Unemployed,0
37655.45311820106,0.9880890211533344,33820.917397547775,Employed,0
50620.093276089654,0.3023232812470858,21798.343487855287,Employed,0
27219.519706685234,0.10504758826007224,29973.55788731091,Unemployed,0
53587.192000642186,0.569832643520352,42618.535054901135,Employed,0
39712.06724022873,0.2631995696796798,41936.50047377896,Employed,0
22228.862549356374,0.8615136674986849,26403.15969150621,Employed,0
25140.116970746592,0.6636743327948892,32737.627735928887,Employed,0
51115.97208941534,0.049597380313142,46166.056362058,Employed,0
41095.32203873343,0.048489565278122176,41800.01013267823,Self-Employed,0
39594.67525165757,0.019933548706468414,32435.848727908244,Employed,0
53749.09946435897,0.6920697925240463,28842.972464502753,Employed,0
27062.98005670829,1.0199305262232021,23248.890774965745,Employed,0
52826.3246227908,0.0523742474550104,46287.31686203434,Employed,0
36495.92187737928,0.35099475740314817,24246.055483222473,Self-Employed,0
39903.008039040986,0.019739133946020195,36657.01343109073,Employed,0
49311.25735993391,0.25954651957022445,22102.430784298816,Employed,0
50655.51644670578,0.7978141111838933,33791.825788091104,Employed,0
52617.79324723763,0.05223318469367536,42902.91956858146,Employed,0
35082.42454967575,0.11070596908568293,15592.091554838888,Employed,0
37916.64983440901,0.0,22425.024658785063,Unemployed,0
23853.301518205135,0.048119251719514644,26505.18093236234,Unemployed,0
51939.026402303905,0.6361037800287619,19871.02758245166,Employed,0
52117.325438812884,0.7319751636896444,37416.587627950285,Employed,0
55842.33300757312,0.3429619276188123,32741.18225130955,Employed,0
40755.57742533136,0.6790643787694841,34766.93348314351,Unemployed,0
53564.72861280062,0.24114433387805118,31100.926910607035,Employed,0
53689.31576774103,0.37321088207563297,23615.504239615155,Unemployed,0
41133.11882924835,0.8766465729200416,37413.49202286053,Employed,0
26687.838245000563,0.5518910335349774,42739.188220945995,Employed,0
39728.60441152273,0.3527402571473912,24490.811469165485,Self-Employed,0
70429.16084359899,0.8907998415605403,49261.34374800395,Unemployed,0
19185.328130037633,0.24362266557078177,34081.94624344785,Employed,0
64759.94765988711,0.17826839445386375,37163.618501526194,Employed,0
45470.09102830962,0.6887665661152308,47051.05226847585,Employed,0
37755.84490056189,0.4614651170252166,23186.881950715444,Self-Employed,0
40157.77425361238,0.06925470917038969,25091.278197132902,Employed,0
43346.49013692233,0.060974730767686725,19849.84730677568,Self-Employed,0
78754.54355056661,0.3137994434640734,36592.140598510414,Self-Employed,0
46567.707401617365,0.10909951193712682,32615.50263392417,Employed,0
45596.83968293107,0.030658446034743703,22451.9731809433,Unemployed,0
41635.63545796634,0.05719189493405818,19772.27545727464,Self-Employed,0
36042.53677465263,0.43514134394578696,29925.214835782666,Employed,0
32837.22906771823,0.7280735843421257,27444.308796319438,Employed,0
43923.24839227937,0.20735709392022017,25261.24541097768,Employed,0
20527.192965523685,0.6595521499235099,10352.207738592606,Unemployed,0
40044.495713354365,0.8336899351010778,32959.11594341891,Unemployed,0
54980.59572322599,0.6491963592756541,20886.31979207708,Employed,0
45052.731085825886,0.566321017723086,43934.52493285381,Employed,0
55554.216171982305,0.6257344979299493,20314.1020938011,Employed,0
33126.90035263695,0.4468107567042852,18628.47169685396,Unemployed,0
57157.4601218408,0.6353398162031535,21012.772362401065,Employed,0
47069.067488392204,0.12864526882540123,28722.57715307252,Self-Employed,0
51213.79541434023,0.18883349968096694,46716.316345631814,Employed,0
26509.214904947625,0.6401131897340955,28631.380723762453,Employed,0
58602.97731779853,0.24948503620837714,29395.65518235801,Unemployed,0
31941.10095683748,0.1620714790872194,21851.085061418096,Employed,0
24141.669191460747,0.5025101679291079,23372.3682395734,Employed,0
52473.38409006821,0.04934639825527866,44612.86853534867,Employed,0
39529.943947287626,0.11550977664619975,24647.673721761654,Employed,0
44479.665504859455,0.864886755351518,23930.18781225523,Self-Employed,0
40423.10384171009,0.29004573032327946,37067.15151975677,Employed,0
43894.55269017165,0.08338234967555007,25796.300860269857,Unemployed,0
45113.64876528864,0.28993262179898,33529.94632786758,Employed,0
30082.69095042801,0.24613224306503798,24019.171050208002,Employed,0
28670.12848847141,0.9259995931292262,24537.29323915971,Unemployed,0
19094.10531736616,0.3569888767692034,33329.10964061266,Employed,0
33947.827437215805,0.8367712233412073,40972.22580046335,Unemployed,0
57656.37490576186,0.7550969086951471,39585.07781489463,Unemployed,0
23132.729175558845,0.3920414034676968,5849.602139501333,Unemployed,0
40807.82404291557,0.575964025208828,19648.577379469403,Employed,0
31869.94177520792,0.11917866928243227,33164.59954346586,Employed,0
29092.738907416882,0.7580620900359556,25222.176997525905,Self-Employed,0
42645.677833701164,0.909045342899397,22007.109312208457,Self-Employed,0
52529.25455015943,0.24005865862194625,25575.44765708051,Employed,0
63910.438572722545,0.1289491988198364,22516.0779313224,Self-Employed,0
23583.236947731348,0.5160201780154016,24820.721950755462,Employed,0
52876.15908982726,0.1645641072698766,20542.250742016597,Employed,0
25746.796004715994,0.6256922452845961,18143.86198851267,Employed,0
29449.59186218624,0.9011370245912728,24204.35660792825,Unemployed,0
29581.34432022461,0.1545987598279305,25693.045645935184,Employed,0
40154.62380322494,0.00973293615689893,27970.5064790981,Employed,0
29407.266736271642,0.3512880053391084,22797.69188371024,Employed,0
44431.06005458388,0.06787124787455223,28384.824046734528,Employed,0
50202.973245227375,0.040748020095170395,28347.8717120786,Employed,0
52941.23101547814,0.01014850355686873,31620.995198453493,Employed,0
26067.64980360186,0.11414062733220011,30058.677544473194,Unemployed,0
43097.374945423115,0.10188348603247263,28679.006679720955,Self-Employed,0
60796.366904230264,0.1783517169353414,30445.65492602159,Employed,0
37903.54592346813,0.010036213484735415,25877.315661182907,Employed,0
47240.15515548515,0.03147796996786011,23332.939137976045,Unemployed,0
37719.584806195264,0.3890504745793272,38621.37361385116,Employed,0
21129.37321741249,0.2154009523671965,31738.63163554468,Unemployed,0
22815.71850245179,0.8973696436236273,26298.719573000675,Employed,0
42337.23933073806,0.26357807087055285,28443.040269250858,Unemployed,0
58681.77274703908,0.29200783858476476,38488.166953600106,Employed,0
58666.24652181084,0.36458397395346587,44064.37589961816,Employed,0
45258.62483392798,0.2966267465581329,31081.259142138737,Unemployed,0
19003.572098042943,0.06107628068686345,10131.062540343306,Employed,0
47564.675696627244,0.6996742004029997,23819.749416130067,Unemployed,0
40457.922862794185,0.20105970538281073,38615.179281282864,Employed,0
39960.91353174371,0.13313143747141457,28921.451990632635,Employed,0
34154.09433359903,0.04890114230671083,22439.36198108627,Self-Employed,0
19485.18358941029,0.294555335167316,28120.103661724872,Self-Employed,0
53539.30447085631,0.37688416852206963,26281.786183844,Self-Employed,0
41537.487464185084,0.15774377976813128,26196.227036526405,Employed,0
72247.9221644889,0.05747264402899696,27564.477325343047,Employed,0
37639.25177568185,0.00985957796784346,20129.677421691515,Employed,0
45720.515435269954,0.11112469773364632,32782.19004462858,Employed,0
33502.18524031555,0.24337644303550088,20725.509719096775,Employed,0
30434.871722483236,0.7227867128300146,28891.223693054493,Self-Employed,0
65109.18905365128,0.774224109051847,37318.49660934081,Self-Employed,0
34785.84864840268,0.1617454203254337,23427.38645328717,Employed,0
64844.206782985944,0.17756532658344487,37424.39404503037,Employed,0
22287.551651334343,0.2668926570244884,35271.66687659475,Self-Employed,0
46760.40442243108,0.7213751700842914,23704.49344060295,Unemployed,0
30587.271922653712,0.3455045133012458,22395.724301004135,Employed,0
19591.910718374023,0.36288013572973854,36008.418083137265,Employed,0
42243.53268918997,0.28237551205329753,32772.879286303774,Self-Employed,0
49777.067311928884,0.1828540489315979,44166.08142225551,Employed,0
54093.20932333784,0.7618717598868635,40868.607438466424,Unemployed,0
35360.31937905622,0.11403701834652209,9231.525762600182,Self-Employed,0
50814.569830929504,0.2177594083474989,23296.211334146916,Unemployed,0
58714.55002712396,0.3471531105111132,41044.34835984744,Employed,0
40002.55910924674,0.555868670403114,25164.71540887176,Unemployed,0
19346.21455821287,0.5058852183875312,40342.32143713158,Employed,0
45267.30323746879,0.8324760639698993,21789.31460327453,Self-Employed,0
48305.352348423774,0.4231088889726997,31247.37572434901,Unemployed,0
23170.039406520915,0.9592894704300924,30260.883540766834,Employed,0
47355.88169490532,0.18450481821776707,22215.532677011186,Employed,0
45216.09612864671,0.6278939564052353,29666.88733331467,Employed,0
42249.22830007418,0.019120260353387424,35297.757253762684,Employed,0
48162.07780792298,0.06788985046264816,28753.454827946425,Employed,0
40805.46365141598,0.5515680461619105,33849.58165821822,Unemployed,0
34410.403424938704,0.07152077430814949,38867.71556406403,Employed,0
30668.244505571554,0.39673629500432966,24826.84381331998,Self-Employed,0
61477.85239899307,0.2486696187372849,27277.0532306895,Unemployed,0
35482.83390452791,0.0690300493118875,39155.00645863292,Employed,0
42389.005956744,0.6188344279689613,40020.64703180502,Self-Employed,0
53894.04201782855,0.04865498678564151,46807.599213430105,Employed,0
47316.25142727017,0.3436426760393157,25014.25799077451,Employed,0
34092.37482629723,0.3041157948628584,22667.70022317338,Self-Employed,0
34449.2508976555,0.889183914592723,51274.6512731559,Employed,0
20323.014888055844,0.8186272280744866,23147.846463895334,Self-Employed,0
41768.92310037552,0.08345886799995476,15823.203955257562,Unemployed,0
32043.093248029578,0.387180922191642,16187.25478462942,Self-Employed,0
79257.00295434352,0.3245308188446226,37119.628530676084,Self-Employed,0
39938.74801029005,0.39578385558302914,36119.30493178026,Employed,0
46190.96383187623,0.6238825385428806,38901.96437529756,Self-Employed,0
45417.48769801754,0.6117029185402015,40496.03129868551,Self-Employed,0
19310.5880279489,0.24105726189221524,33178.873355461954,Employed,0
46295.700957345114,0.0839945017068217,25880.163136023002,Unemployed,0
28702.38707243764,0.15697518042796688,24586.874352395487,Employed,0
35324.88852688554,0.7119577322858824,28608.15262809263,Employed,0
47265.388753530024,0.34625589987431094,25546.42102286986,Employed,0
62292.01551927906,0.25854005133516117,29502.71765715338,Unemployed,0
54318.8200229723,0.3615382345202907,22750.016790451235,Unemployed,0
55819.456359135496,0.6362266770418872,21097.161569288168,Employed,0
48568.47185367282,0.4892959192002289,25474.929775641198,Unemployed,0
47047.8813231359,0.6620054322784511,50082.43060576532,Employed,0
47054.473035826195,0.47613034081598765,25832.807454142414,Unemployed,0
49944.19151237821,0.6959547653359951,23809.250808732904,Unemployed,0
41158.20832422525,0.6190968705152367,22449.81655254604,Employed,0
45106.87968591628,0.17708916405132233,27321.61732619385,Self-Employed,0
25345.218023850077,0.40397695464831085,22909.978119958847,Unemployed,0
36389.72005733874,0.4664129421499024,23625.22336467609,Self-Employed,0
52592.4942511855,0.37266358023910234,26716.74399134405,Self-Employed,0
47811.16590817646,0.6024456505834144,27514.337381431724,Employed,0
35924.801688290616,0.3545100326271389,33907.64669019777,Employed,0
38010.333078343436,0.01040059401069922,28093.090486053447,Employed,0
51285.85848741691,0.04898795347097127,26961.783054181426,Unemployed,0
48578.39006067802,0.5614400447078306,44549.38736901692,Employed,0
49503.199437269956,0.25557926651118273,22613.992758501372,Employed,0
20451.191726117875,0.11622450457612396,28778.72423096684,Employed,0
51758.19295996071,0.3511090427389591,21961.22033685154,Unemployed,0
48053.392943062914,0.4482726367690675,27035.124267060375,Unemployed,0
55621.14492319871,0.29327440551008843,33333.40822829312,Self-Employed,0
43251.11523531191,0.16164127418310142,28681.49448420444,Employed,0
47047.96485854958,0.4525861804780061,26067.803998823696,Unemployed,0
59098.691478437104,0.3070063583837246,40645.043897019044,Employed,0
42461.151004649575,0.09801703913032425,28215.117561775736,Self-Employed,0
29102.176303903412,0.7844697209011344,28060.767938685323,Self-Employed,0
20849.576561235324,0.3515817599530187,33613.26858228802,Employed,0
40326.5629216577,0.5245521293477884,13815.430601433787,Self-Employed,0
41881.108181407195,0.5735993640052043,20354.87267710008,Employed,0
39127.25596821579,0.2815956067012987,32297.320543382364,Self-Employed,0
44307.82839710462,0.36046740105080105,22831.22580535888,Employed,0
43774.90577512913,0.6758932934649649,29444.010041412883,Self-Employed,0
48383.71900428956,0.18308139121353184,26950.682992979877,Self-Employed,0
51427.36318294766,0.6957194722859168,26064.79139901515,Unemployed,0
27189.7783582834,0.15388930189981131,25335.528480411733,Employed,0
40395.8238896321,0.1342978991312272,19627.15029590645,Unemployed,0
36714.40087959019,0.9076717061614568,52307.76645434122,Employed,0
55733.236686252836,0.4857719372485375,27870.943324822052,Self-Employed,0
41442.48686452186,0.17644180867346848,28456.50186509309,Unemployed,0
44361.95773398206,0.6309456352132652,40290.0205085801,Self-Employed,0
71559.6804570991,0.34338261036308715,30333.791689942977,Self-Employed,0
54315.033472296775,0.6379089445871197,19783.981118416035,Employed,0
42957.79591959918,0.6430296252538653,38968.32579134038,Self-Employed,0
46355.72894653466,0.3370601150786995,23668.68643513686,Employed,0
64154.45656467713,0.16219288621458905,30929.425023435455,Employed,0
42132.84146087616,0.020262333361175205,32321.433398071928,Employed,0
30152.074035954378,0.16945021868874102,21434.08408693244,Employed,0
62975.11252513114,0.5176206008814477,36949.606297279366,Unemployed,0
28830.981555797312,0.26935451957593265,53549.59979012929,Employed,0
42941.71818637318,0.019366163208529963,31273.581607430475,Unemployed,0
27481.704511985026,0.9632808634492849,22770.038032624067,Employed,0
20097.044723146828,0.47694426714602134,41356.00556262766,Employed,0
57761.0668364827,0.5930545311364115,42661.53855781259,Employed,0
34335.75538037125,0.16508064625979602,23269.218610982443,Employed,0
53007.75975254527,0.06816044274666024,28311.94207837181,Employed,0
49919.002809800564,0.8316148926127342,49355.10141947481,Employed,0
60061.84577611552,0.36410436041725036,41770.462568528645,Employed,0
25025.633944928555,0.05056102623243968,34950.667185318176,Employed,0
40863.2960827281,0.19868284574816997,25660.54688790595,Employed,0
56363.78791968755,0.7065650150421467,40806.46074230622,Unemployed,0
72900.3413931035,0.8464055581672827,52365.09755658561,Unemployed,0
63363.97559139091,1.0217491142634374,30799.638266811395,Employed,0
50113.311840369926,0.8378822116178992,35867.50194947917,Employed,0
19486.017841866615,0.8066699026513435,23840.172482200935,Self-Employed,0
39996.513369430344,1.0004630107997547,36559.72623829055,Employed,0
44499.55599806688,0.061949678700015776,18825.892071145492,Self-Employed,0
42148.84377687329,0.28108094396652294,31800.735622128,Unemployed,0
25791.186880392128,0.603669583207811,16722.81572525247,Employed,0
69299.00380490547,0.3656835928865204,32258.22561251278,Self-Employed,0
44762.38226271837,0.4725849554825491,26977.920360010874,Employed,0
45175.67322129535,0.2268489403257586,31547.16726118973,Employed,0
59070.84998645737,0.5294206101368039,21376.7184781761,Employed,0
51447.0233082433,0.3515983476339902,24367.91705647179,Employed,0
