ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
3372,30,Female,Married,2260.178547,8/18/2023,10252.8,335.301,Bachelor's Degree,Gujarat,Lawyer,policy5,In-Person,policy5,Business,Mail,Email,Evening,French,1
3138,28,Female,Single,1288.842338,5/11/2023,40557,2026.174,Master's Degree,Maharashtra,Lawyer,policy4,Email,policy5,Group,Email,Phone,Afternoon,English,1
1493,20,Male,Single,2316.242229,12/27/2022,28022.9,1086.513,Associate Degree,Nagaland,Nurse,policy3,In-Person,policy5,Family,Email,Email,Morning,German,1
644,20,Female,Single,2038.979833,10/22/2022,7005.6,215.681,High School Diploma,Kerala,Manager,policy3,Mobile App,policy1,Family,Mail,Email,Evening,German,1
2418,34,Female,Married,1346.967484,1/25/2022,23141.5,722.081,High School Diploma,Assam,Manager,policy1,Email,policy3,Group,In-Person Meeting,Text,Weekends,English,1
1201,23,Female,Single,2544.129568,11/12/2022,16131.7,531.524,Master's Degree,Andaman and Nicobar Islands,Engineer,policy5,Email,policy3,Business,Email,Email,Weekends,Spanish,1
1279,21,Male,Single,2771.601272,5/22/2023,36923.5,1679.763,High School Diploma,Chhattisgarh,Lawyer,policy2,Chat,policy4,Group,In-Person Meeting,Text,Weekends,German,1
2924,34,Female,Married,2568.677951,8/20/2023,7766.3,369.445,Associate Degree,Assam,Entrepreneur,policy5,Email,policy2,Business,Phone,Mail,Afternoon,German,1
3052,29,Female,Married,2112.206682,11/26/2022,36871.7,1561.773,Associate Degree,Haryana,Entrepreneur,policy3,In-Person,policy4,Business,Email,Mail,Evening,Spanish,1
959,32,Male,Single,2206.669606,2/16/2024,6888.8,244.225,Bachelor's Degree,Bihar,Manager,policy4,Chat,policy4,Family,Mail,In-Person Meeting,Morning,German,1
1053,33,Female,Separated,2169.856499,3/24/2024,32916.3,1625.947,Bachelor's Degree,Uttar Pradesh,Artist,policy4,Mobile App,policy1,Group,Phone,Email,Anytime,German,1
1716,27,Female,Married,1587.191559,6/1/2023,17437.5,674.771,Doctorate,Arunachal Pradesh,Nurse,policy3,In-Person,policy1,Business,Mail,Text,Morning,German,1
1638,26,Male,Married,2416.003441,10/18/2023,42060.8,1264.531,Doctorate,Tripura,Entrepreneur,policy2,Chat,policy2,Family,Phone,Email,Morning,Spanish,1
2689,30,Male,Single,2301.736693,1/10/2023,21896.4,1007.908,Master's Degree,Bihar,Nurse,policy5,In-Person,policy3,Business,Email,Phone,Morning,Mandarin,1
3066,23,Female,Married,2147.316535,10/28/2022,17969.5,663.47,Associate Degree,Goa,Doctor,policy2,Phone,policy5,Business,Phone,Mail,Evening,English,1
2011,25,Female,Single,1660.110897,1/9/2023,23140.8,742.62,Doctorate,Chandigarh,Entrepreneur,policy1,Phone,policy1,Business,Mail,Phone,Morning,German,1
3376,24,Male,Married,1917.8758,9/27/2022,37664.9,1465.922,Bachelor's Degree,Jharkhand,Entrepreneur,policy2,In-Person,policy2,Group,Text,Mail,Weekends,French,1
796,29,Male,Single,1632.527266,11/29/2022,25368.7,892.031,High School Diploma,Uttar Pradesh,Lawyer,policy3,Chat,policy2,Group,Mail,In-Person Meeting,Morning,English,1
867,24,Female,Single,2477.695632,7/26/2022,40742.9,1963.019,Bachelor's Degree,Andaman and Nicobar Islands,Manager,policy1,In-Person,policy3,Business,Text,Phone,Evening,English,1
309,27,Male,Divorced,1621.382507,6/16/2022,17931.2,667.39,Doctorate,Assam,Artist,policy1,Chat,policy1,Individual,Text,Phone,Weekends,French,1
2697,31,Male,Single,1823.832686,1/24/2024,8713.1,368.566,High School Diploma,Chhattisgarh,Manager,policy1,Mobile App,policy3,Family,Mail,Email,Evening,French,1
1512,36,Female,Divorced,2283.102122,10/10/2023,42265.4,1818.613,Doctorate,Tripura,Lawyer,policy5,Mobile App,policy2,Family,Phone,Mail,Weekends,German,1
1953,29,Female,Single,2256.514503,7/17/2022,42361.6,1328.322,Bachelor's Degree,Dadra and Nagar Haveli,Teacher,policy3,Email,policy2,Group,In-Person Meeting,Text,Anytime,English,1
2585,29,Male,Married,1556.517244,3/5/2023,10910.1,516.9,High School Diploma,Himachal Pradesh,Nurse,policy4,Chat,policy5,Group,Text,Text,Morning,Mandarin,1
310,32,Male,Married,1637.943081,9/15/2022,41776,1609.281,Associate Degree,Haryana,Teacher,policy2,Phone,policy3,Group,Mail,Mail,Weekends,French,1
203,35,Male,Married,1747.121883,1/24/2023,42689.6,1938.887,Bachelor's Degree,Haryana,Engineer,policy2,Chat,policy2,Family,Mail,Mail,Afternoon,French,1
233,33,Female,Single,2150.544547,4/22/2023,40660,1967.071,Doctorate,Uttarakhand,Manager,policy4,In-Person,policy1,Individual,In-Person Meeting,Email,Evening,Mandarin,1
3216,29,Male,Single,1966.51755,3/23/2023,33879,1403.004,Bachelor's Degree,Meghalaya,Engineer,policy5,In-Person,policy1,Individual,Phone,Email,Weekends,French,1
1799,25,Male,Single,1807.782576,12/4/2022,45999.5,1795.607,High School Diploma,Odisha,Salesperson,policy5,Email,policy5,Individual,Phone,Text,Weekends,Mandarin,1
523,21,Male,Married,1546.508407,7/5/2023,6354.5,267.872,Doctorate,Gujarat,Nurse,policy3,In-Person,policy1,Family,Text,Text,Evening,German,1
2664,24,Female,Married,1735.60485,11/4/2022,43821.5,1913.506,Associate Degree,West Bengal,Nurse,policy2,Mobile App,policy3,Individual,Mail,Phone,Afternoon,French,1
1225,29,Male,Married,1684.165735,9/24/2023,7396,341.092,High School Diploma,Puducherry,Teacher,policy1,Mobile App,policy1,Business,Text,In-Person Meeting,Weekends,German,1
668,23,Male,Single,1953.490284,3/27/2022,31911.4,1209.108,Master's Degree,Chandigarh,Entrepreneur,policy4,In-Person,policy4,Family,In-Person Meeting,In-Person Meeting,Weekends,English,1
236,33,Male,Single,1820.390704,2/12/2024,25228.3,950.168,Doctorate,Odisha,Nurse,policy1,Chat,policy2,Family,Text,Mail,Weekends,English,1
3229,25,Female,Married,2674.418223,6/1/2022,32816.7,997.438,Doctorate,Haryana,Doctor,policy2,In-Person,policy3,Business,Mail,Text,Morning,German,1
2687,23,Female,Married,1807.681189,4/2/2022,32053.6,1431.017,Doctorate,Odisha,Salesperson,policy3,In-Person,policy3,Family,Phone,In-Person Meeting,Morning,Spanish,1
2754,20,Female,Married,1852.7385,4/5/2022,47671.2,1723.114,Bachelor's Degree,Uttarakhand,Artist,policy3,Chat,policy1,Group,Phone,Mail,Morning,Spanish,1
1128,36,Male,Single,2053.964448,4/26/2023,5629.5,223.901,Master's Degree,Telangana,Artist,policy4,Chat,policy2,Business,In-Person Meeting,Phone,Morning,Spanish,1
1309,27,Male,Separated,1331.34084,8/24/2022,47552.3,2003.943,Associate Degree,Himachal Pradesh,Teacher,policy3,Mobile App,policy3,Family,Mail,Mail,Morning,German,1
2694,25,Male,Single,2014.220977,8/12/2023,33610.3,1677.064,Associate Degree,West Bengal,Salesperson,policy1,Email,policy2,Group,Email,In-Person Meeting,Afternoon,German,1
1870,28,Male,Single,1860.996143,6/11/2022,28754.9,1280.84,Associate Degree,Himachal Pradesh,Lawyer,policy2,Email,policy4,Group,Mail,Mail,Anytime,German,1
1058,30,Male,Single,1929.934493,11/20/2022,23440.2,1039.021,Associate Degree,Uttar Pradesh,Nurse,policy3,Email,policy2,Individual,Email,Phone,Morning,Spanish,1
1024,39,Female,Single,2308.404173,6/3/2023,10292.1,488.55,Master's Degree,Lakshadweep,Entrepreneur,policy2,Mobile App,policy3,Group,Email,Email,Weekends,Spanish,1
2473,25,Female,Married,1786.330272,4/14/2022,34998.5,1546.266,High School Diploma,Goa,Doctor,policy1,In-Person,policy2,Individual,Text,Email,Weekends,Spanish,1
2544,38,Female,Single,1754.619161,10/21/2022,14098.2,689.195,Associate Degree,Assam,Lawyer,policy2,Mobile App,policy5,Business,In-Person Meeting,In-Person Meeting,Evening,French,1
157,37,Female,Single,1684.387819,3/7/2023,9424.7,421.409,Bachelor's Degree,Tripura,Nurse,policy5,Email,policy4,Individual,Text,Text,Weekends,Mandarin,1
1479,20,Female,Single,2016.147329,10/24/2022,25284.6,1125.904,High School Diploma,Uttar Pradesh,Artist,policy2,Phone,policy1,Group,Email,In-Person Meeting,Evening,Mandarin,1
154,22,Male,Married,1650.604791,6/29/2023,40524.9,1357.83,High School Diploma,Madhya Pradesh,Salesperson,policy2,In-Person,policy5,Business,Mail,In-Person Meeting,Afternoon,French,1
2034,37,Male,Single,2068.165462,10/28/2022,29354.8,969.329,Doctorate,Gujarat,Artist,policy3,In-Person,policy3,Business,Phone,Email,Morning,Mandarin,1
1669,29,Female,Married,1857.041397,11/26/2022,41583.5,1308.38,High School Diploma,Lakshadweep,Engineer,policy1,Chat,policy2,Family,Phone,In-Person Meeting,Weekends,English,1
1066,26,Female,Single,2075.088961,4/11/2023,18287.4,643.645,High School Diploma,Tripura,Engineer,policy1,Chat,policy2,Group,Email,Mail,Weekends,Mandarin,1
3370,24,Male,Divorced,1681.205231,8/27/2023,10488.6,319.983,Associate Degree,Madhya Pradesh,Manager,policy1,Phone,policy5,Family,In-Person Meeting,In-Person Meeting,Weekends,French,1
3436,34,Female,Single,1732.77488,5/20/2023,42457.2,1575.581,Bachelor's Degree,Himachal Pradesh,Nurse,policy3,Chat,policy5,Family,Mail,Mail,Morning,Spanish,1
1216,22,Female,Divorced,2560.65609,6/29/2023,15586.4,517.327,Associate Degree,Rajasthan,Entrepreneur,policy3,Mobile App,policy2,Business,Text,Text,Morning,German,1
2047,21,Male,Single,2039.010095,7/11/2022,46561.5,1837.512,Associate Degree,Meghalaya,Salesperson,policy2,In-Person,policy5,Individual,Text,Phone,Weekends,German,1
9,23,Male,Single,1860.556922,2/22/2023,42539.6,1429.82,Doctorate,Manipur,Engineer,policy5,Mobile App,policy5,Group,Mail,In-Person Meeting,Weekends,German,1
2623,27,Female,Single,1904.763121,4/1/2024,44911.1,1527.449,Associate Degree,Telangana,Entrepreneur,policy1,Chat,policy5,Group,Email,Mail,Weekends,French,1
1234,24,Female,Single,1565.378322,9/28/2023,40222.8,1921.643,Bachelor's Degree,West Bengal,Artist,policy1,Chat,policy5,Business,In-Person Meeting,Text,Weekends,German,1
2729,24,Male,Single,1861.290237,10/5/2023,26142.8,1111.535,Associate Degree,Haryana,Salesperson,policy2,In-Person,policy2,Business,Text,Text,Afternoon,Mandarin,1
1374,33,Male,Single,2589.833,2/2/2023,23684.3,954.799,Associate Degree,Kerala,Doctor,policy3,Mobile App,policy5,Family,Email,In-Person Meeting,Morning,German,1
963,20,Male,Single,2434.007426,8/25/2023,16435.2,552.601,Bachelor's Degree,Nagaland,Nurse,policy3,Mobile App,policy1,Family,Mail,Mail,Morning,English,1
1600,33,Female,Single,771.8419458,11/19/2022,6636.4,274.351,Doctorate,Tripura,Salesperson,policy3,Chat,policy1,Individual,Email,Phone,Afternoon,German,1
1348,19,Male,Married,1727.869259,8/8/2023,25786.9,874.577,Doctorate,Puducherry,Entrepreneur,policy1,Chat,policy2,Family,Email,In-Person Meeting,Anytime,French,1
538,29,Male,Single,1354.809552,3/12/2024,40952.3,1405.217,Associate Degree,Delhi,Engineer,policy1,Phone,policy3,Business,Mail,Email,Weekends,German,1
401,24,Male,Married,2640.298516,2/17/2023,7664.1,373.427,Bachelor's Degree,Meghalaya,Artist,policy3,Email,policy2,Family,Text,Phone,Afternoon,German,1
591,31,Female,Separated,1705.413051,12/11/2022,12368.6,425.631,Doctorate,Gujarat,Doctor,policy3,In-Person,policy5,Business,Text,Mail,Evening,German,1
1377,28,Male,Married,2376.154024,2/26/2023,42403.2,1620.674,Bachelor's Degree,Sikkim,Manager,policy5,Chat,policy2,Group,Mail,In-Person Meeting,Weekends,French,1
1763,25,Female,Single,1273.455459,4/2/2023,46192.7,1864.071,Associate Degree,Haryana,Salesperson,policy2,Chat,policy2,Individual,Mail,Text,Morning,French,1
1786,28,Male,Single,1325.502042,6/1/2023,18523,828.851,Associate Degree,Himachal Pradesh,Doctor,policy2,Chat,policy3,Group,Mail,Mail,Anytime,Spanish,1
2984,25,Female,Divorced,1678.380545,5/8/2023,16119.5,531.585,High School Diploma,Andaman and Nicobar Islands,Engineer,policy3,Mobile App,policy1,Group,Text,Mail,Weekends,French,1
2426,34,Female,Single,2291.767375,7/10/2022,18441.5,740.328,High School Diploma,Goa,Lawyer,policy2,Chat,policy5,Group,Email,Text,Weekends,English,1
3170,23,Female,Divorced,1228.661055,5/19/2022,22231.2,940.818,Associate Degree,West Bengal,Entrepreneur,policy5,Phone,policy3,Family,Mail,In-Person Meeting,Weekends,Mandarin,1
3113,26,Male,Married,1346.946613,1/23/2024,12474,575.219,Associate Degree,Tripura,Entrepreneur,policy4,Email,policy2,Business,Phone,Text,Morning,Mandarin,1
2704,28,Male,Single,2233.141769,1/31/2022,41534,2063.965,Doctorate,Andhra Pradesh,Teacher,policy2,Email,policy2,Group,Text,In-Person Meeting,Evening,French,1
2654,23,Male,Married,2010.254428,4/15/2022,34597.2,1263.809,Associate Degree,Andaman and Nicobar Islands,Engineer,policy3,Chat,policy1,Business,Phone,Text,Evening,German,1
2758,34,Female,Married,1468.174281,2/12/2023,39276.7,1804.706,Master's Degree,Mizoram,Engineer,policy4,Email,policy3,Individual,Email,Text,Weekends,German,1
3199,33,Female,Single,2303.085504,12/29/2022,35063.8,1657.349,Associate Degree,Andhra Pradesh,Doctor,policy2,Chat,policy3,Group,Email,In-Person Meeting,Weekends,English,1
2472,24,Male,Married,2066.991567,1/31/2023,6398.6,226.785,Master's Degree,Nagaland,Salesperson,policy5,Phone,policy5,Business,Phone,Mail,Weekends,French,1
1439,30,Male,Married,1424.030542,3/2/2023,48897.4,1876.458,Doctorate,Nagaland,Salesperson,policy5,Phone,policy2,Group,Email,Text,Morning,English,1
331,37,Female,Married,1530.079894,11/3/2022,21327.3,675.987,Doctorate,Gujarat,Artist,policy2,Phone,policy2,Business,In-Person Meeting,Email,Weekends,French,1
676,29,Female,Married,1387.698108,8/8/2023,14880.6,534.913,Master's Degree,Dadra and Nagar Haveli,Engineer,policy1,In-Person,policy5,Family,Email,Phone,Weekends,French,1
3421,28,Male,Single,1983.736935,7/1/2022,30974.7,1037.552,Doctorate,Gujarat,Engineer,policy3,In-Person,policy5,Group,Email,Mail,Weekends,English,1
1103,26,Male,Single,1670.417271,12/3/2023,40938.3,1846.352,High School Diploma,Dadra and Nagar Haveli,Artist,policy5,Chat,policy2,Business,Phone,In-Person Meeting,Afternoon,German,1
2343,28,Male,Separated,1796.448006,8/12/2023,37894.7,1467.379,Associate Degree,Puducherry,Nurse,policy3,Phone,policy1,Family,Text,Phone,Weekends,French,1
3129,35,Female,Divorced,2141.250202,6/27/2023,6804.7,235.934,Doctorate,Madhya Pradesh,Entrepreneur,policy1,Phone,policy2,Group,Mail,Email,Evening,German,1
733,20,Male,Single,1754.04627,5/11/2023,41293.7,1278.628,Associate Degree,Assam,Nurse,policy2,Chat,policy2,Individual,Phone,Mail,Weekends,French,1
703,37,Female,Single,1336.94497,8/19/2023,49898.2,1842.177,Bachelor's Degree,Himachal Pradesh,Engineer,policy4,Mobile App,policy2,Family,In-Person Meeting,Text,Afternoon,German,1
2576,32,Male,Married,1646.96241,11/24/2022,6153.4,258.831,Doctorate,Maharashtra,Doctor,policy2,Mobile App,policy3,Business,Phone,Mail,Morning,Spanish,1
270,25,Female,Single,2091.290184,7/22/2022,32323.7,1548.187,Doctorate,Puducherry,Manager,policy2,Phone,policy5,Business,In-Person Meeting,In-Person Meeting,Morning,French,1
1079,23,Female,Single,1552.077218,12/14/2022,10559.1,468.623,Doctorate,Uttarakhand,Manager,policy2,Chat,policy1,Individual,Email,Phone,Morning,English,1
2141,26,Female,Single,1305.284902,11/25/2022,22661.5,724.441,High School Diploma,Tamil Nadu,Lawyer,policy1,Chat,policy3,Group,Email,In-Person Meeting,Anytime,French,1
1560,33,Male,Single,2000.515179,8/4/2022,42277.1,1843.475,Associate Degree,Punjab,Entrepreneur,policy4,Mobile App,policy3,Business,Phone,Phone,Evening,German,1
1408,26,Male,Single,1860.649575,2/8/2023,24307.5,1212.899,Associate Degree,Uttar Pradesh,Artist,policy3,Email,policy5,Business,Email,Mail,Afternoon,Spanish,1
1643,26,Male,Divorced,1781.739198,2/27/2022,20015.9,642.776,High School Diploma,Chhattisgarh,Salesperson,policy5,Email,policy5,Group,In-Person Meeting,Mail,Weekends,Mandarin,1
2320,20,Female,Single,1304.271684,4/16/2023,29102.5,1278.194,Doctorate,Mizoram,Engineer,policy3,Mobile App,policy5,Business,Mail,Phone,Evening,Spanish,1
502,23,Male,Single,2034.327019,10/23/2023,29512.1,1474.63,Associate Degree,Kerala,Teacher,policy2,Chat,policy2,Group,Mail,Email,Evening,German,1
576,20,Female,Married,2000.972722,2/17/2024,31316,1162.245,Doctorate,Delhi,Artist,policy3,Phone,policy4,Group,Mail,In-Person Meeting,Weekends,French,1
387,20,Female,Single,1919.007287,5/14/2022,11620.3,362.038,Doctorate,Odisha,Lawyer,policy3,Mobile App,policy1,Group,Phone,Email,Weekends,French,1
1938,23,Male,Divorced,1508.249959,3/24/2022,21661.9,809.184,Associate Degree,Chhattisgarh,Doctor,policy3,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Anytime,Spanish,1
913,27,Male,Single,1831.163281,6/28/2023,26638.6,1175.548,Doctorate,Manipur,Nurse,policy5,Chat,policy4,Family,Mail,Phone,Evening,Mandarin,1
884,30,Female,Single,1820.596176,6/2/2022,26179.1,914.53,High School Diploma,Delhi,Engineer,policy4,Chat,policy4,Group,Text,In-Person Meeting,Morning,Spanish,1
993,26,Male,Single,2160.144718,12/31/2023,36618.9,1682.682,Bachelor's Degree,Lakshadweep,Artist,policy5,Phone,policy5,Group,Phone,Mail,Evening,German,1
1915,21,Female,Single,1453.018449,2/16/2024,18887.7,767.282,Doctorate,Andhra Pradesh,Entrepreneur,policy1,Phone,policy3,Family,In-Person Meeting,In-Person Meeting,Morning,English,1
1055,28,Female,Divorced,1912.656285,10/15/2022,11429.1,360.487,Doctorate,Rajasthan,Teacher,policy3,Email,policy4,Family,Text,In-Person Meeting,Afternoon,German,1
402,33,Female,Single,1897.84031,1/3/2024,26880.3,1230.373,Doctorate,Maharashtra,Salesperson,policy4,Phone,policy4,Group,Mail,Text,Morning,Mandarin,1
356,20,Male,Single,2213.831923,10/10/2023,11187.7,507.748,Doctorate,Dadra and Nagar Haveli,Doctor,policy2,Mobile App,policy2,Group,Text,In-Person Meeting,Evening,French,1
2597,34,Male,Single,1478.304778,12/30/2023,24196.2,784.058,Doctorate,Rajasthan,Lawyer,policy1,Mobile App,policy4,Business,Email,Mail,Weekends,French,1
2113,20,Male,Single,988.3580811,4/13/2023,33933.6,1105.146,Bachelor's Degree,Odisha,Engineer,policy4,Chat,policy5,Family,Phone,In-Person Meeting,Morning,English,1
3086,20,Female,Single,2127.857532,9/22/2022,23407.8,1037.352,Doctorate,Lakshadweep,Manager,policy2,Phone,policy1,Individual,Mail,In-Person Meeting,Anytime,Spanish,1
1868,20,Male,Married,1999.872531,7/24/2022,13489.6,541.599,Associate Degree,Mizoram,Entrepreneur,policy5,Chat,policy1,Business,Text,In-Person Meeting,Evening,German,1
3339,26,Female,Single,2017.670986,10/3/2022,39662.2,1333.789,Associate Degree,Arunachal Pradesh,Entrepreneur,policy1,Chat,policy3,Family,Email,In-Person Meeting,Evening,German,1
2949,32,Female,Single,1699.971493,1/21/2024,48337.4,2079.7,Doctorate,Haryana,Manager,policy3,Mobile App,policy5,Family,Mail,Phone,Morning,Spanish,1
2010,23,Female,Divorced,1685.035147,7/22/2022,13274.5,644.353,High School Diploma,Rajasthan,Lawyer,policy2,Chat,policy3,Individual,Email,Email,Afternoon,French,1
801,30,Female,Married,2391.910881,9/20/2022,22899.8,704.593,High School Diploma,Maharashtra,Manager,policy2,Mobile App,policy5,Family,Mail,Email,Weekends,French,1
1414,26,Female,Single,1680.212259,8/17/2022,31551.7,1274.109,Doctorate,West Bengal,Lawyer,policy4,Email,policy1,Family,In-Person Meeting,Mail,Weekends,German,1
40,31,Male,Divorced,2240.125321,12/23/2023,16801.2,643.874,Doctorate,Mizoram,Teacher,policy3,Chat,policy2,Individual,Phone,Text,Weekends,English,1
3004,24,Female,Single,1774.501762,10/25/2022,10193.4,310.621,Doctorate,Kerala,Manager,policy3,Email,policy1,Individual,Mail,Email,Anytime,German,1
1875,26,Female,Single,1421.275603,12/13/2023,24402.7,780.614,High School Diploma,Madhya Pradesh,Salesperson,policy3,Phone,policy2,Business,Email,Email,Anytime,English,1
299,35,Female,Single,1465.656094,2/17/2024,36582.6,1369.775,High School Diploma,Puducherry,Entrepreneur,policy5,In-Person,policy5,Business,Text,Email,Morning,French,1
1770,20,Male,Married,2321.828938,4/26/2022,8053.5,371.518,Bachelor's Degree,Uttar Pradesh,Nurse,policy3,Mobile App,policy2,Business,Text,In-Person Meeting,Morning,Mandarin,1
227,30,Female,Single,1154.747211,11/19/2022,43962.2,1538.385,Master's Degree,Daman and Diu,Salesperson,policy3,In-Person,policy3,Family,Mail,Email,Weekends,Spanish,1
